group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.25
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.25	0.50
isti	2	مِنَ		0.00	0.00	spread	0.50	0.74
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.74	0.99
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.99	1.24
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.24	1.56
header	1	ٱللَّهِ	اللَّهِ	1.00	0.88	rec	1.60	2.28
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.95	rec	2.34	3.52
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.56	5.12
1	0	تَنزِيلُ	تَنْزِيلُ	1.00	1.00	rec	6.90	8.78
1	1	ٱلْكِتَٰبِ	الْكِتَابِ	1.00	1.00	rec	8.84	9.94
1	2	مِنَ	مِنَ	1.00	1.00	rec	10.08	10.30
1	3	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	10.36	11.10
1	4	ٱلْعَزِيزِ	الْعَزِيزِ	1.00	1.00	rec	11.16	12.36
1	5	ٱلْحَكِيمِ	الْحَكِيمِ	1.00	0.98	rec	12.40	14.00
2	0	إِنَّآ	إِنَّا	1.00	1.00	rec	14.70	15.74
2	1	أَنزَلْنَآ	أَنْزَلْنَا	1.00	1.00	rec	16.32	17.70
2	2	إِلَيْكَ	إِلَيْكَ	1.00	1.00	rec	18.30	18.96
2	3	ٱلْكِتَٰبَ	الْكِتَابَ	1.00	1.00	rec	19.02	19.98
2	4	بِٱلْحَقِّ	بِالْحَقِ	1.00	0.99	rec	20.10	20.80
2	5	فَٱعْبُدِ	قفَاعْبُدِ	0.83	0.92	rec	21.02	22.52
2	6	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	22.58	23.38
2	7	مُخْلِصًۭا	مُخْلِصًا	1.00	1.00	rec	23.50	24.26
2	8	لَّهُ	لَهُْ	1.00	0.95	rec	24.56	24.92
2	9	ٱلدِّينَ	الدينِ	1.00	0.91	rec	25.06	26.50
3	0	أَلَا	أَلَا	1.00	1.00	rec	27.14	27.48
3	1	لِلَّهِ	لِلَّهِ	1.00	0.96	rec	27.80	28.72
3	2	ٱلدِّينُ	الدِّينُ	1.00	1.00	rec	28.76	29.62
3	3	ٱلْخَالِصُۚ	الْخَالِصُ	1.00	1.00	rec	29.72	30.96
3	4	وَٱلَّذِينَ	وَالَّذِينَ	1.00	1.00	rec	31.54	32.44
3	5	ٱتَّخَذُوا۟	اتَّخَذُوا	1.00	1.00	rec	32.48	33.30
3	6	مِن	مِنْ	1.00	1.00	rec	33.62	34.04
3	7	دُونِهِۦٓ	دُونِهِ	0.80	1.00	rec	34.14	34.94
3	8	أَوْلِيَآءَ	أَوْلِيَاءَ	1.00	1.00	rec	35.40	37.34
3	9	مَا	مَا	1.00	0.87	rec	37.50	37.64
3	10	نَعْبُدُهُمْ	نَعْبُدُهُمْ	1.00	1.00	rec	38.08	39.24
3	11	إِلَّا	إِلَّا	1.00	1.00	rec	39.34	39.82
3	12	لِيُقَرِّبُونَآ	لِيُقَرِّبُونَا	1.00	0.97	rec	40.18	41.80
3	13	إِلَى	إِلَى	1.00	0.99	rec	42.30	42.56
3	14	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	42.60	43.42
3	15	زُلْفَىٰٓ	زُلْفًى	0.80	0.92	rec	43.60	44.22
3	16	إِنَّ	إِنَّ	1.00	0.97	rec	45.54	46.72
3	17	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	46.78	47.46
3	18	يَحْكُمُ	يَحْكُمُ	1.00	0.87	rec	47.60	48.28
3	19	بَيْنَهُمْ	بَيِّنَهُمْ	1.00	0.96	rec	48.44	49.72
3	20	فِى	فِي	0.50	1.00	rec	49.86	50.00
3	21	مَا	مَع	0.50	0.98	rec	50.30	50.46
3	22	هُمْ	هُمْ	1.00	1.00	rec	50.84	51.16
3	23	فِيهِ	فِيهِ	1.00	1.00	rec	51.28	51.74
3	24	يَخْتَلِفُونَۗ	يَخْتَلِفُونَ	1.00	1.00	rec	51.90	54.24
4	0	إِنَّ	إِنَّ	1.00	0.99	rec	54.92	55.94
4	1	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	56.00	56.90
4	2	لَا	لَا	1.00	1.00	rec	57.08	57.20
4	3	يَهْدِى	يَهْدِي	0.75	1.00	rec	57.52	58.04
4	4	مَنْ	مَنْ	1.00	1.00	rec	58.36	58.70
4	5	هُوَ	هُوَ	1.00	1.00	rec	58.78	59.04
4	6	كَٰذِبٌۭ	كَاذِبٌ	1.00	0.99	rec	59.22	59.98
4	7	كَفَّارٌۭ	فر	0.50	0.66	rec	61.46	62.62
5	0	لَّوْ	لَوْ	1.00	1.00	rec	63.72	64.02
5	1	أَرَادَ	أَرَادَ	1.00	1.00	rec	64.12	64.86
5	2	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	64.92	65.78
5	3	أَن	أَنْ	1.00	1.00	rec	66.02	66.78
5	4	يَتَّخِذَ	يَتَّخِذَ	1.00	1.00	rec	66.82	67.70
5	5	وَلَدًۭا	وَلَدًا	1.00	1.00	rec	67.80	68.34
5	6	لَّٱصْطَفَىٰ	لَاصْطَفَىٰ	1.00	0.98	rec	68.60	69.38
5	7	مِمَّا	مِمَّا	1.00	1.00	rec	69.72	70.56
5	8	يَخْلُقُ	يَخْلُقُ	1.00	1.00	rec	70.84	71.58
5	9	مَا	مَا	1.00	1.00	rec	71.76	71.90
5	10	يَشَآءُۚ	يَشَاءُ	1.00	1.00	rec	72.20	74.04
5	11	سُبْحَٰنَهُۥۖ	سُبْحَانَهُ	0.86	1.00	rec	74.78	76.00
5	12	هُوَ	هُوَ	1.00	1.00	rec	76.44	76.70
5	13	ٱللَّهُ	اللَّهُ	1.00	0.92	rec	76.74	77.58
5	14	ٱلْوَٰحِدُ	الْوَاحِدُ	1.00	1.00	rec	77.66	78.66
5	15	ٱلْقَهَّارُ	الْقَهْوُُ+هر	0.71	0.75	rec	78.72	80.64
6	0	خَلَقَ	خَلَقَ	1.00	1.00	rec	81.56	82.00
6	1	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	1.00	1.00	rec	82.06	83.52
6	2	وَٱلْأَرْضَ	وَالْأَرْضَ	1.00	1.00	rec	83.64	84.46
6	3	بِٱلْحَقِّۖ	بِالْحَقِ	1.00	0.99	rec	84.62	85.30
6	4	يُكَوِّرُ	قيُكَوِّرُ	0.80	0.99	rec	85.64	87.30
6	5	ٱلَّيْلَ	اللَّيْلَ	0.80	1.00	rec	87.38	88.04
6	6	عَلَى	عَلًى	1.00	0.84	rec	88.18	88.52
6	7	ٱلنَّهَارِ	النَّهِيرِ	0.83	0.89	rec	88.76	89.92
6	8	وَيُكَوِّرُ	وَيُكَوِّرُ	1.00	1.00	rec	90.08	91.20
6	9	ٱلنَّهَارَ	النَّهَارَ	1.00	0.96	rec	91.26	92.50
6	10	عَلَى	عَلَى	1.00	1.00	rec	92.64	92.92
6	11	ٱلَّيْلِۖ	اللَّيْلِ	0.80	1.00	rec	92.94	94.22
6	12	وَسَخَّرَ	وَسَخَّرَ	1.00	1.00	rec	94.90	95.62
6	13	ٱلشَّمْسَ	الشَّمْسَ	1.00	1.00	rec	95.68	96.34
6	14	وَٱلْقَمَرَۖ	وَالْقَمَرَ	1.00	1.00	rec	96.46	97.34
6	15	كُلٌّۭ	كُلٌّ	1.00	1.00	rec	97.54	98.00
6	16	يَجْرِى	يَجْرِي	0.75	1.00	rec	98.60	99.08
6	17	لِأَجَلٍۢ	لِأَجَلٍ	1.00	1.00	rec	99.42	100.06
6	18	مُّسَمًّىۗ	مُسَمًّى	1.00	1.00	rec	100.64	101.84
6	19	أَلَا	أَلَا	1.00	1.00	rec	102.82	103.16
6	20	هُوَ	هُوَ	1.00	1.00	rec	103.58	103.86
6	21	ٱلْعَزِيزُ	الْعَزِيزُ	1.00	1.00	rec	103.92	105.00
6	22	ٱلْغَفَّٰرُ	الْغَفْى+فر	0.71	0.81	rec	105.06	106.94
7	0	خَلَقَكُم	خَلَقَكُمْ	1.00	1.00	rec	107.72	109.00
7	1	مِّن	مِنْ	1.00	1.00	rec	109.06	109.80
7	2	نَّفْسٍۢ	نَفْسٍ	1.00	1.00	rec	109.86	110.32
7	3	وَٰحِدَةٍۢ	وَاحِدَةٍ	1.00	0.99	rec	111.04	112.18
7	4	ثُمَّ	ثُمَ	1.00	0.99	rec	112.94	113.36
7	5	جَعَلَ	جَعَلَ	1.00	1.00	rec	113.92	114.40
7	6	مِنْهَا	مِنْهَا	1.00	1.00	rec	114.52	115.04
7	7	زَوْجَهَا	زَوْجَهَا	1.00	1.00	rec	115.50	116.28
7	8	وَأَنزَلَ	وَأَنْزَلَ	1.00	1.00	rec	117.40	118.78
7	9	لَكُم	لَكُمْ	1.00	1.00	rec	118.90	120.00
7	10	مِّنَ	مِنَ	1.00	1.00	rec	120.06	120.30
7	11	ٱلْأَنْعَٰمِ	الْأَنْعَامِ	1.00	1.00	rec	120.36	121.50
7	12	ثَمَٰنِيَةَ	ثَمَعْنِيَةَ	0.83	0.99	rec	121.70	123.00
7	13	أَزْوَٰجٍۢۚ	أَزْوَادٌ	0.80	0.99	rec	123.14	124.22
7	14	يَخْلُقُكُمْ	يَخْلُقُكُمْ	1.00	1.00	rec	124.80	126.10
7	15	فِى	فِي	0.50	1.00	rec	126.24	126.38
7	16	بُطُونِ	بُطُونِ	1.00	1.00	rec	126.70	127.50
7	17	أُمَّهَٰتِكُمْ	أُمَّهَاتِكُمْ	1.00	1.00	rec	127.62	129.74
7	18	خَلْقًۭا	خَلْقًا	1.00	1.00	rec	129.90	130.42
7	19	مِّنۢ	مِنْ	1.00	1.00	rec	134.86	135.64
7	20	بَعْدِ	بَعْدِ	1.00	1.00	rec	135.70	136.18
7	21	خَلْقٍۢ	خَلْقٍ	1.00	1.00	rec	136.36	136.88
7	22	فِى	فِي	0.50	1.00	rec	137.64	137.80
7	23	ظُلُمَٰتٍۢ	ظُلُمَاتٍ	1.00	1.00	rec	138.18	139.36
7	24	ثَلَٰثٍۢۚ	ثَلَاثٍ	1.00	1.00	rec	140.00	141.32
7	25	ذَٰلِكُمُ	ذَٰلِكُمُ	1.00	1.00	rec	142.04	143.04
7	26	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	143.12	143.98
7	27	رَبُّكُمْ	رَبُّكُمْ	1.00	1.00	rec	144.14	144.98
7	28	لَهُ	لَهُ	1.00	1.00	rec	145.06	145.32
7	29	ٱلْمُلْكُۖ	الْمُلْكُ	1.00	0.97	rec	145.38	146.20
7	30	لَآ	لَا	1.00	1.00	rec	146.82	146.92
7	31	إِلَٰهَ	إِلَـٰهَ	1.00	1.00	rec	147.68	148.38
7	32	إِلَّا	إِلَّا	1.00	1.00	rec	148.54	149.04
7	33	هُوَۖ	هُوَ	1.00	1.00	rec	149.40	149.68
7	34	فَأَنَّىٰ	فَأَنَّىٰ	1.00	1.00	rec	149.86	151.06
7	35	تُصْرَفُونَ	تُصْرَفُونَ	1.00	1.00	rec	151.48	153.44
8	0	إِن	إِنْ	1.00	1.00	rec	154.18	154.92
8	1	تَكْفُرُوا۟	تَكْفُرُوا	1.00	1.00	rec	155.06	155.80
8	2	فَإِنَّ	فَإِنَّ	1.00	1.00	rec	156.18	157.30
8	3	ٱللَّهَ	اللَّهَ	1.00	0.95	rec	157.36	158.20
8	4	غَنِىٌّ	غَنِيٌّ	0.67	1.00	rec	158.42	159.18
8	5	عَنكُمْۖ	عَنْكُمْ	1.00	1.00	rec	159.54	160.90
8	6	وَلَا	وَلَا	1.00	1.00	rec	161.06	161.40
8	7	يَرْضَىٰ	يَرْضَىٰ	1.00	0.83	rec	161.76	162.38
8	8	لِعِبَادِهِ	لِعِبَادِهِ	1.00	1.00	rec	162.78	164.10
8	9	ٱلْكُفْرَۖ	الْكُفْرِ	1.00	0.99	rec	164.18	164.96
8	10	وَإِن	وَإِنْ	1.00	1.00	rec	165.62	166.60
8	11	تَشْكُرُوا۟	تَشْكُرُوا	1.00	1.00	rec	166.74	167.52
8	12	يَرْضَهُ	يَرْضَهُ	1.00	1.00	rec	167.92	168.58
8	13	لَكُمْۗ	لَكُمْ	1.00	1.00	rec	169.04	169.60
8	14	وَلَا	وَلَا	1.00	1.00	rec	169.70	170.02
8	15	تَزِرُ	تَزِرُ	1.00	1.00	rec	170.38	170.90
8	16	وَازِرَةٌۭ	عَازِرَةٌ	0.80	1.00	rec	171.06	172.04
8	17	وِزْرَ	وِزْرَ	1.00	0.99	rec	172.76	173.22
8	18	أُخْرَىٰۗ	أُخْرَىٰ	1.00	1.00	rec	173.36	173.92
8	19	ثُمَّ	ثُمَّ	1.00	1.00	rec	175.48	176.56
8	20	إِلَىٰ	إِلَىٰ	1.00	1.00	rec	176.74	177.08
8	21	رَبِّكُم	رَبِّكُمْ	1.00	1.00	rec	177.42	178.84
