group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.26
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.26	0.52
isti	2	مِنَ		0.00	0.00	spread	0.52	0.78
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.78	1.04
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.04	1.30
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.30	1.58
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.62	2.08
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	2.12	3.16
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.99	rec	3.20	4.66
1	0	حۭمٓۚ	حم	1.00	1.00	rec	7.06	7.86
1	1	تَنزِيلُ	تَنْزِيلُ	1.00	1.00	rec	11.70	12.82
1	2	ٱلْكِتَٰبِ	الْكِتَابِ	1.00	1.00	rec	12.88	13.74
1	3	مِنَ	مِنَ	1.00	1.00	rec	13.84	14.06
1	4	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	14.10	14.76
1	5	ٱلْعَزِيزِ	الْعَزِيزِ	1.00	0.98	rec	14.80	15.78
1	6	ٱلْعَلِيمِ	الْعَلِيمِ	1.00	1.00	rec	15.84	17.26
2	0	غَافِرِ	غَافِلِ	0.75	0.95	rec	19.06	19.74
2	1	ٱلذَّنۢبِ	الذَّنْبِ	1.00	1.00	rec	19.80	21.00
2	2	وَقَابِلِ	وَقَابِلِ	1.00	0.99	rec	21.16	22.10
2	3	ٱلتَّوْبِ	التَّوْبِ	1.00	1.00	rec	22.16	22.86
2	4	شَدِيدِ	شَدِيدِ	1.00	0.94	rec	23.04	23.74
2	5	ٱلْعِقَابِ	الْعِقَابِ	1.00	1.00	rec	23.80	25.24
2	6	ذِى	ذِي	0.50	1.00	rec	26.94	27.02
2	7	ٱلطَّوْلِۖ	الطَّوْلِ	1.00	1.00	rec	27.06	27.78
2	8	لَآ	لَا	1.00	0.92	rec	27.94	28.06
2	9	إِلَٰهَ	إِلَـٰهَ	1.00	1.00	rec	28.66	29.30
2	10	إِلَّا	إِلَّا	1.00	0.96	rec	29.44	29.92
2	11	هُوَۖ	هُوَ	1.00	1.00	rec	30.30	30.58
2	12	إِلَيْهِ	إِلَيْهِ	1.00	1.00	rec	30.72	31.44
2	13	ٱلْمَصِيرُ	الْمَصِيرُ	1.00	1.00	rec	31.52	33.24
3	0	مَا	مَا	1.00	1.00	rec	34.82	34.94
3	1	يُجَٰدِلُ	يُجَادِلُ	1.00	1.00	rec	35.12	35.96
3	2	فِىٓ	فِي	0.50	1.00	rec	36.22	36.36
3	3	ءَايَٰتِ	آيَاتِ	0.80	1.00	rec	36.80	37.74
3	4	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	37.80	38.50
3	5	إِلَّا	إِلَّا	1.00	1.00	rec	38.68	39.10
3	6	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	39.14	40.00
3	7	كَفَرُوا۟	كَفَرُوا	1.00	1.00	rec	40.18	40.72
3	8	فَلَا	فَلَا	1.00	1.00	rec	42.56	42.90
3	9	يَغْرُرْكَ	يَغْرُرْكَ	1.00	1.00	rec	43.24	44.22
3	10	تَقَلُّبُهُمْ	تَقَلُّبُهُمْ	1.00	1.00	rec	44.38	45.84
3	11	فِى	فِي	0.50	1.00	rec	45.96	46.08
3	12	ٱلْبِلَٰدِ	الْبِلَادِ	1.00	1.00	rec	46.12	47.64
4	0	كَذَّبَتْ	كَذَّبَتْ	1.00	1.00	rec	49.42	50.16
4	1	قَبْلَهُمْ	قَبْلَهُمْ	1.00	1.00	rec	50.28	51.24
4	2	قَوْمُ	قَوْمُ	1.00	1.00	rec	51.40	51.84
4	3	نُوحٍۢ	نُوحٍ	1.00	1.00	rec	52.00	52.60
4	4	وَٱلْأَحْزَابُ	وَالْأَحْزَابُ	1.00	1.00	rec	53.42	54.60
