group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.23
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.23	0.46
isti	2	مِنَ		0.00	0.00	spread	0.46	0.68
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.68	0.91
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.91	1.14
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.14	1.38
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.42	1.84
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.86	3.04
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.97	rec	3.08	4.26
1	0	وَٱلشَّمْسِ	وَالشَّمْسِ	1.00	1.00	rec	5.28	6.04
1	1	وَضُحَىٰهَا	وَضُحَاهَا	0.86	1.00	rec	6.14	7.14
2	0	وَٱلْقَمَرِ	وَالْقَمَرِ	1.00	1.00	rec	8.16	8.92
2	1	إِذَا	إِذَا	1.00	1.00	rec	9.08	9.38
2	2	تَلَىٰهَا	تَلَاهَا	0.83	1.00	rec	9.66	10.38
3	0	وَٱلنَّهَارِ	وَالنَّهِيرِ	0.86	0.97	rec	11.44	13.04
3	1	إِذَا	إِذَا	1.00	1.00	rec	13.22	13.52
3	2	جَلَّىٰهَا	جَلَّاهَا	0.83	1.00	rec	13.76	14.60
4	0	وَٱلَّيْلِ	وَاللَّيْلِ	0.83	1.00	rec	15.00	15.80
4	1	إِذَا	إِذَا	1.00	1.00	rec	15.96	16.28
4	2	يَغْشَىٰهَا	يَغْشَاهَا	0.86	1.00	rec	16.62	17.64
5	0	وَٱلسَّمَآءِ	وَالسَّمَاءِ	1.00	1.00	rec	18.72	20.60
5	1	وَمَا	وَمَا	1.00	0.99	rec	20.70	21.04
5	2	بَنَىٰهَا	بَنَاهَا	0.83	1.00	rec	21.28	22.00
6	0	وَٱلْأَرْضِ	وَالْأَرْضِ	1.00	1.00	rec	22.40	23.22
6	1	وَمَا	وَمَا	1.00	1.00	rec	23.34	23.68
6	2	طَحَىٰهَا	طَحَاهَا	0.83	1.00	rec	23.96	24.72
7	0	وَنَفْسٍۢ	وَنَفْسٍ	1.00	1.00	rec	25.68	26.36
7	1	وَمَا	وَمَا	1.00	0.99	rec	27.02	27.36
7	2	سَوَّىٰهَا	سَوَّاهَا	0.83	0.98	rec	27.72	28.60
8	0	فَأَلْهَمَهَا	فَأَلْهَمَهَا	1.00	1.00	rec	29.52	30.68
8	1	فُجُورَهَا	فُجُورَهَا	1.00	1.00	rec	31.08	32.04
8	2	وَتَقْوَىٰهَا	وَتَقْوَاهَا	0.88	1.00	rec	32.40	33.70
9	0	قَدْ	قَدْ	1.00	1.00	rec	34.74	35.00
9	1	أَفْلَحَ	أَفْلَحَ	1.00	1.00	rec	35.12	35.76
9	2	مَن	مَنْ	1.00	1.00	rec	35.92	36.60
9	3	زَكَّىٰهَا	زَكَّعهَا	0.67	0.93	rec	36.68	37.68
10	0	وَقَدْ	وَقَدْ	1.00	1.00	rec	37.98	38.48
10	1	خَابَ	خَابَ	1.00	1.00	rec	38.62	39.18
10	2	مَن	مَنْ	1.00	1.00	rec	39.34	40.12
10	3	دَسَّىٰهَا	دَسَّاهَا	0.83	1.00	rec	40.16	41.18
11	0	كَذَّبَتْ	كَذَّبَتْ	1.00	1.00	rec	42.20	42.90
11	1	ثَمُودُ	ثَمُودُ	1.00	1.00	rec	42.96	43.66
11	2	بِطَغْوَىٰهَآ	بِطَغْوَاهَا	0.88	1.00	rec	43.80	45.08
12	0	إِذِ	إِذِ	1.00	1.00	rec	45.68	46.00
12	1	ٱنۢبَعَثَ	انْبَعَثَ	1.00	1.00	rec	46.08	47.24
12	2	أَشْقَىٰهَا	أَشْقَاهَا	0.86	1.00	rec	47.36	48.44
13	0	فَقَالَ	فَقَالَ	1.00	1.00	rec	49.46	50.26
13	1	لَهُمْ	لَهُمْ	1.00	1.00	rec	50.40	50.92
13	2	رَسُولُ	رَسُولُ	1.00	1.00	rec	51.00	51.70
13	3	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	51.78	52.50
13	4	نَاقَةَ	نَاقَةَ	1.00	1.00	rec	52.66	53.38
13	5	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	53.42	54.18
13	6	وَسُقْيَٰهَا	وَسُقْيَاهَا	1.00	0.98	rec	54.32	55.54
14	0	فَكَذَّبُوهُ	فَكَذَّبُوهُ	1.00	1.00	rec	56.46	57.66
14	1	فَعَقَرُوهَا	فَعَقَرُوهَا	1.00	1.00	rec	57.88	59.10
15	0	فَدَمْدَمَ	فَدَمْدَمَ	1.00	1.00	rec	59.96	60.74
15	1	عَلَيْهِمْ	عَلَيْهِمْ	1.00	1.00	rec	60.86	61.76
15	2	رَبُّهُم	رَبُّهُمْ	1.00	1.00	rec	61.84	63.00
15	3	بِذَنۢبِهِمْ	بِذَنْبِهِمْ	1.00	1.00	rec	63.06	64.62
15	4	فَسَوَّىٰهَا	فَسَوَّاهَا	0.86	1.00	rec	64.74	65.94
16	0	وَلَا	وَلَا	1.00	1.00	rec	66.88	67.20
16	1	يَخَافُ	يَخَافُ	1.00	1.00	rec	67.48	68.50
16	2	عُقْبَٰهَا	عُقْبَاهَا	1.00	1.00	rec	68.64	69.66
