group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.23
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.23	0.46
isti	2	مِنَ		0.00	0.00	spread	0.46	0.68
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.68	0.91
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.91	1.14
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.14	1.38
header	1	ٱللَّهِ	اللَّهِ	1.00	0.94	rec	1.40	1.82
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	1.86	3.00
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.98	rec	3.04	4.26
1	0	وَيْلٌۭ	وَيْلٌ	1.00	1.00	rec	5.06	5.40
1	1	لِّكُلِّ	لِكُلِّ	1.00	1.00	rec	5.60	6.26
1	2	هُمَزَةٍۢ	هُمَزَةٍ	1.00	1.00	rec	6.42	7.18
1	3	لُّمَزَةٍ	لُمَزَةٍ	1.00	0.97	rec	7.44	8.24
2	0	ٱلَّذِى	الَّذِي	1.00	1.00	rec	8.80	9.32
2	1	جَمَعَ	جَمَعَ	1.00	1.00	rec	9.58	10.06
2	2	مَالًۭا	مَعلًا	0.75	0.99	rec	10.20	10.92
2	3	وَعَدَّدَهُۥ	وَعَدَّدَهُ	1.00	1.00	rec	11.34	12.30
3	0	يَحْسَبُ	يَحْسِبُ	1.00	0.95	rec	13.00	13.66
3	1	أَنَّ	أَنَّ	1.00	1.00	rec	13.82	14.82
3	2	مَالَهُۥٓ	مَعلَهُ	0.75	0.91	rec	14.96	15.68
3	3	أَخْلَدَهُۥ	أَخْلَدَهُ	1.00	1.00	rec	16.20	17.00
4	0	كَلَّاۖ	كَلَّا	1.00	1.00	rec	17.80	18.22
4	1	لَيُنۢبَذَنَّ	لَيُنْبَذَنَّ	1.00	1.00	rec	18.46	20.22
4	2	فِى	فِي	1.00	1.00	rec	20.36	20.48
4	3	ٱلْحُطَمَةِ	الْحُطَمَةِ	1.00	1.00	rec	20.52	21.44
5	0	وَمَآ	وَمَا	1.00	1.00	rec	22.08	22.42
5	1	أَدْرَىٰكَ	أَدْرِيكَ	0.83	0.99	rec	22.88	23.66
5	2	مَا	مَا	1.00	1.00	rec	23.78	23.88
5	3	ٱلْحُطَمَةُ	الْحُطَمَةَ	1.00	0.87	rec	23.92	24.90
6	0	نَارُ	نَعرُ	0.67	0.91	rec	25.50	26.06
6	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	26.14	26.94
6	2	ٱلْمُوقَدَةُ	الْمُوقَدَةَ	1.00	0.94	rec	27.00	28.26
7	0	ٱلَّتِى	الَّتِي	1.00	0.95	rec	28.92	29.48
7	1	تَطَّلِعُ	تَطَّلِعُ	1.00	0.94	rec	29.96	30.80
7	2	عَلَى	عَلَى	1.00	0.98	rec	31.02	31.28
7	3	ٱلْأَفْـِٔدَةِ	الْأَفْئِدَةِ	0.86	0.99	rec	31.32	32.46
8	0	إِنَّهَا	إِنَّهَا	1.00	1.00	rec	33.04	34.24
8	1	عَلَيْهِم	عَلَيْهِمْ	1.00	1.00	rec	34.60	36.30
8	2	مُّؤْصَدَةٌۭ	مُؤْصَدَةٌ	1.00	0.98	rec	36.36	37.30
9	0	فِى	فِي	1.00	1.00	rec	37.82	37.96
9	1	عَمَدٍۢ	عَمَدٍ	1.00	1.00	rec	38.26	38.72
9	2	مُّمَدَّدَةٍۭ	مُمَدَّدَةٍ	1.00	1.00	rec	39.62	40.72
