group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.22
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.22	0.45
isti	2	مِنَ		0.00	0.00	spread	0.45	0.67
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.67	0.90
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.90	1.12
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.12	1.38
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.40	1.88
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.90	2.84
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.98	rec	2.88	4.64
1	0	نٓۚ	ن	1.00	0.99	rec	6.48	6.50
1	1	وَٱلْقَلَمِ	وَالْقَلَمِ	1.00	1.00	rec	9.70	10.44
1	2	وَمَا	وَمَا	1.00	1.00	rec	10.58	10.92
1	3	يَسْطُرُونَ	يَسْ+يَشْطُرُونَ	0.75	0.85	rec	11.28	13.50
2	0	مَآ	مَا	1.00	1.00	rec	14.04	14.16
2	1	أَنتَ	أَنْتَ	1.00	1.00	rec	14.42	15.34
2	2	بِنِعْمَةِ	بِنِعْمَةِ	1.00	1.00	rec	15.46	16.18
2	3	رَبِّكَ	رَبِّكَ	1.00	1.00	rec	16.28	16.94
2	4	بِمَجْنُونٍۢ	بِمَجْنُونٍ	1.00	1.00	rec	17.06	18.34
3	0	وَإِنَّ	وَإِنَّ	1.00	1.00	rec	18.78	20.10
3	1	لَكَ	لَكَ	1.00	1.00	rec	20.22	20.52
3	2	لَأَجْرًا	لَأَجْرًا	1.00	0.97	rec	20.62	21.28
3	3	غَيْرَ	غَيْرَ	1.00	1.00	rec	21.54	21.88
3	4	مَمْنُونٍۢ	مَمْنُونٍ	1.00	1.00	rec	21.98	23.62
4	0	وَإِنَّكَ	وَإِنَّكَ	1.00	1.00	rec	24.08	25.82
4	1	لَعَلَىٰ	لَعَلَىٰ	1.00	1.00	rec	25.96	26.52
4	2	خُلُقٍ	خُلُقٍ	1.00	1.00	rec	26.94	27.46
4	3	عَظِيمٍۢ	عَظِيمٍ	1.00	1.00	rec	27.88	29.14
5	0	فَسَتُبْصِرُ	فَسَتُبْصِرُ	1.00	1.00	rec	29.68	30.90
5	1	وَيُبْصِرُونَ	وَيُبْصِرُونَ	1.00	1.00	rec	31.04	32.54
6	0	بِأَييِّكُمُ	بِأَيْيِكُمُ	1.00	0.98	rec	32.68	34.02
6	1	ٱلْمَفْتُونُ	الْمَْْ+تُوونَ	0.71	0.70	rec	34.12	36.12
7	0	إِنَّ	إِنَّ	1.00	1.00	rec	36.50	37.40
7	1	رَبَّكَ	رَبَّكَ	1.00	1.00	rec	37.54	38.26
7	2	هُوَ	هُوَ	1.00	1.00	rec	38.44	38.72
7	3	أَعْلَمُ	أَعْلَمُ	1.00	1.00	rec	38.86	39.52
7	4	بِمَن	بِمَنْ	1.00	1.00	rec	39.66	40.58
7	5	ضَلَّ	ضَلَّ	1.00	1.00	rec	40.66	41.08
7	6	عَن	عَنْ	1.00	1.00	rec	41.20	41.74
7	7	سَبِيلِهِۦ	سَبِيلِهِ	0.83	1.00	rec	41.84	42.84
7	8	وَهُوَ	وَهُوَ	1.00	1.00	rec	43.46	43.88
7	9	أَعْلَمُ	أَعْلَمُ	1.00	1.00	rec	44.00	44.64
7	10	بِٱلْمُهْتَدِينَ	بِالْمُهْتَدِينَ	1.00	1.00	rec	44.84	47.08
8	0	فَلَا	فَلَا	1.00	1.00	rec	47.76	48.08
