group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	forced	0.00	0.60
isti	1	بِٱللَّهِ		0.00	0.00	forced	0.64	0.84
isti	2	مِنَ		0.00	0.00	forced	0.86	0.94
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	forced	0.96	1.24
isti	4	ٱلرَّجِيمِ		0.00	0.00	forced	1.26	1.72
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	2.04	2.34
header	1	ٱللَّهِ	اللَّهِ	1.00	0.94	rec	2.38	2.92
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.95	rec	2.96	3.94
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	4.00	5.36
1	0	هَلْ	هَلْ	1.00	1.00	rec	6.40	6.70
1	1	أَتَىٰ	أَتَىٰ	1.00	1.00	rec	6.78	7.14
1	2	عَلَى	عَلَى	1.00	1.00	rec	7.42	7.70
1	3	ٱلْإِنسَٰنِ	الْإِنْسَانِ	1.00	1.00	rec	7.72	9.22
1	4	حِينٌۭ	حِينٌ	1.00	1.00	rec	9.38	9.96
1	5	مِّنَ	مِنَ	1.00	0.99	rec	10.50	10.74
1	6	ٱلدَّهْرِ	الدَّهْرِ	1.00	1.00	rec	10.78	11.40
1	7	لَمْ	لَمْ	1.00	1.00	rec	11.52	11.80
1	8	يَكُن	يَكُنْ	1.00	1.00	rec	11.88	12.78
1	9	شَيْـًۭٔا	شَيْئًا	0.75	0.95	rec	12.90	13.42
1	10	مَّذْكُورًا	كُورًا	0.67	0.99	rec	14.68	15.24
2	0	إِنَّا	إِنَّا	1.00	0.92	rec	16.44	17.44
2	1	خَلَقْنَا	خَلَقْنَا	1.00	1.00	rec	17.74	18.44
2	2	ٱلْإِنسَٰنَ	الْإِنْسَانَ	1.00	1.00	rec	18.48	20.10
2	3	مِن	مِنْ	1.00	1.00	rec	20.20	20.88
2	4	نُّطْفَةٍ	نُطْفَةٍ	1.00	1.00	rec	20.94	21.70
2	5	أَمْشَاجٍۢ	أَمْشَاجٍ	1.00	1.00	rec	22.04	22.94
2	6	نَّبْتَلِيهِ	نَبْتَلِيهِ	1.00	1.00	rec	23.50	24.86
2	7	فَجَعَلْنَٰهُ	فَجَعَلْنَاهُ	1.00	1.00	rec	25.60	26.92
2	8	سَمِيعًۢا	سَمِيعًا	1.00	1.00	rec	27.12	27.96
2	9	بَصِيرًا	بَصِيرًا	1.00	1.00	rec	28.70	29.66
3	0	إِنَّا	إِنَّا	1.00	1.00	rec	30.64	31.72
3	1	هَدَيْنَٰهُ	هَدَيْنَاهُ	1.00	1.00	rec	32.04	33.08
3	2	ٱلسَّبِيلَ	السَّبِيلَ	1.00	1.00	rec	33.12	33.98
3	3	إِمَّا	إِمَّا	1.00	0.98	rec	34.14	35.12
3	4	شَاكِرًۭا	شَاكِرًا	1.00	0.99	rec	35.52	36.40
3	5	وَإِمَّا	وَإِمَّا	1.00	1.00	rec	37.00	38.14
3	6	كَفُورًا	كَفُورًا	1.00	1.00	rec	38.56	39.32
4	0	إِنَّآ	إِنَّا	1.00	1.00	rec	40.48	41.34
4	1	أَعْتَدْنَا	أَعْتَدْنَا	1.00	0.98	rec	41.82	42.76
4	2	لِلْكَٰفِرِينَ	لِلْكَافِرِينَ	1.00	1.00	rec	43.12	44.64
4	3	سَلَٰسِلَا۟	سَلَاسِلَ	0.83	1.00	rec	44.82	45.80
4	4	وَأَغْلَٰلًۭا	وَأَغْلَالًا	1.00	0.99	rec	45.92	47.16
4	5	وَسَعِيرًا	وَسَعِيرًا	1.00	0.94	rec	48.04	49.14
5	0	إِنَّ	إِنَّ	1.00	1.00	rec	50.20	51.38
5	1	ٱلْأَبْرَارَ	الْأَبْرَارَ	1.00	1.00	rec	51.44	52.70
5	2	يَشْرَبُونَ	يَشْرَبُونَ	1.00	1.00	rec	52.86	53.96
5	3	مِن	مِنْ	1.00	1.00	rec	54.14	55.06
