group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.26
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.26	0.52
isti	2	مِنَ		0.00	0.00	spread	0.52	0.78
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.78	1.04
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.04	1.30
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.30	1.68
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.72	2.38
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.42	3.60
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.99	rec	3.64	5.74
1	0	يَٰٓأَيُّهَا	يَا+أَيُّهَا	1.00	1.00	rec	6.88	8.06
1	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	8.12	8.90
1	2	ءَامَنُوا۟	آمَنُوا	0.83	0.96	rec	9.06	9.74
1	3	أَوۡفُواْ	أَوْفُوا	1.00	1.00	rec	10.20	10.80
1	4	بِالۡعُقُودِ	بِالْعُقُودِ	1.00	1.00	rec	11.10	12.30
2	0	أُحِلَّتْ	أُحِلَّتْ	1.00	1.00	rec	12.46	13.38
2	1	لَكُم	لَكُمْ	1.00	1.00	rec	13.46	14.50
2	2	بَهِيمَةُ	بَهِيمَةُ	1.00	1.00	rec	14.56	15.46
2	3	ٱلْأَنْعَٰمِ	الْأَنْعَامِ	1.00	1.00	rec	15.54	16.72
2	4	إِلَّا	إِلَّا	1.00	1.00	rec	16.86	17.34
2	5	مَا	مَا	1.00	1.00	rec	17.66	17.80
2	6	يُتْلَىٰ	يُتْلَىٰ	1.00	1.00	rec	18.14	18.66
2	7	عَلَيْكُمْ	عَلَيْكُمْ	1.00	0.98	rec	18.90	20.02
2	8	غَيْرَ	غَيْرَ	1.00	0.98	rec	29.36	29.80
2	9	مُحِلِّى	مُحِلِّي	1.00	0.99	rec	29.90	30.72
2	10	ٱلصَّيْدِ	الصَّيْدِ	1.00	1.00	rec	30.76	31.48
2	11	وَأَنتُمْ	وَأَنْتُمْ	1.00	1.00	rec	31.62	33.08
2	12	حُرُمٌۗ	حُرُمَ	1.00	0.85	rec	33.26	33.78
2	13	إِنَّ	إِنَّ	1.00	1.00	rec	34.40	35.82
2	14	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	35.86	36.62
2	15	يَحْكُمُ	يَحْكُمُ	1.00	1.00	rec	36.76	37.46
2	16	مَا	مَا	1.00	1.00	rec	37.64	37.78
2	17	يُرِيدُ	يُرِيدُ	1.00	0.97	rec	38.34	39.58
3	0	يَٰٓأَيُّهَا	يَا+أَيُّهَا	1.00	0.99	rec	41.18	42.34
3	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	42.40	43.28
3	2	ءَامَنُوا۟	آمَنُوا	0.83	0.90	rec	43.42	44.16
3	3	لَا	لَا	1.00	1.00	rec	44.54	44.66
3	4	تُحِلُّوا۟	تُحِلُّوا	1.00	1.00	rec	44.98	45.72
3	5	شَعَٰٓئِرَ	شَعَائِرَ	1.00	1.00	rec	46.04	48.00
3	6	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	48.06	48.90
3	7	وَلَا	وَلَا	1.00	0.92	rec	49.06	49.34
3	8	ٱلشَّهْرَ	الشَّهْرَ	1.00	1.00	rec	49.36	49.98
3	9	ٱلْحَرَامَ	الْحَرَامَ	1.00	1.00	rec	50.04	51.00
3	10	وَلَا	وَلَا	1.00	1.00	rec	51.14	51.40
3	11	ٱلْهَدْىَ	الْهَدْيَ	1.00	1.00	rec	51.42	52.08
3	12	وَلَا	وَلَا	1.00	0.99	rec	56.46	56.70
3	13	ٱلْقَلَٰٓئِدَ	الْقَلَائِدَ	1.00	0.99	rec	57.76	60.32
3	14	وَلَآ	وَلَا	1.00	1.00	rec	60.44	60.80
