group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.26
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.26	0.51
isti	2	مِنَ		0.00	0.00	spread	0.51	0.77
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.77	1.02
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.02	1.28
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.28	1.52
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.54	1.96
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	2.00	2.88
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	2.92	4.40
1	0	ٱقْتَرَبَ	اقْتَرَبَ	1.00	1.00	rec	5.70	6.48
1	1	لِلنَّاسِ	لِلنَّاسِ	1.00	1.00	rec	6.58	7.64
1	2	حِسَابُهُمْ	حِسَابُهُمْ	1.00	1.00	rec	7.76	8.68
1	3	وَهُمْ	وَهُمْ	1.00	1.00	rec	8.78	9.14
1	4	فِى	فِي	0.50	1.00	rec	9.26	9.40
1	5	غَفْلَةٍۢ	غَفْلَةٍ	1.00	1.00	rec	9.60	10.24
1	6	مُّعْرِضُونَ	مُعْرِضُونَ	1.00	1.00	rec	11.02	12.40
2	0	مَا	مَا	1.00	1.00	rec	13.76	13.88
2	1	يَأْتِيهِم	يَأْتِيهِمْ	1.00	1.00	rec	14.24	15.58
2	2	مِّن	مِنْ	1.00	1.00	rec	15.64	16.14
2	3	ذِكْرٍۢ	ذِكْرٍ	1.00	1.00	rec	16.20	16.58
2	4	مِّن	مِنْ	1.00	1.00	rec	17.04	17.22
2	5	رَّبِّهِم	رَبِّهِمْ	1.00	1.00	rec	17.30	18.18
2	6	مُّحْدَثٍ	مُحْدَثٍ	1.00	1.00	rec	18.24	18.84
2	7	إِلَّا	إِلَّا	1.00	0.92	rec	19.10	19.46
2	8	ٱسْتَمَعُوهُ	اسْتَمَعُوهُ	1.00	0.98	rec	19.50	20.44
2	9	وَهُمْ	وَهُمْ	1.00	1.00	rec	20.58	21.04
2	10	يَلْعَبُونَ	يَلْعَبُونَ	1.00	1.00	rec	21.16	22.00
3	0	لَاهِيَةًۭ	لَاهِيَةً	1.00	1.00	rec	22.14	22.96
3	1	قُلُوبُهُمْۗ	قُلُوبُهُمْ	1.00	1.00	rec	23.64	24.70
3	2	وَأَسَرُّوا۟	وَأَسَرُّوا	1.00	1.00	rec	28.50	29.28
3	3	ٱلنَّجْوَى	النَّجْوَى	1.00	1.00	rec	29.34	30.24
3	4	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	30.28	30.96
3	5	ظَلَمُوا۟	ظَلَمُوا	1.00	1.00	rec	31.08	31.60
3	6	هَلْ	هَلْ	1.00	1.00	rec	31.94	32.20
3	7	هَٰذَآ	هَـٰذَا	1.00	1.00	rec	32.28	32.84
3	8	إِلَّا	إِلَّا	1.00	1.00	rec	33.20	33.64
3	9	بَشَرٌۭ	بَشَرٌ	1.00	1.00	rec	33.82	34.30
3	10	مِّثْلُكُمْۖ	مِثْلُكُمْ	1.00	1.00	rec	34.80	35.70
3	11	أَفَتَأْتُونَ	أَفَتَأْتُونَ	1.00	1.00	rec	36.42	37.56
3	12	ٱلسِّحْرَ	السِّحْرَ	1.00	1.00	rec	37.62	38.16
3	13	وَأَنتُمْ	وَأَنْتُمْ	1.00	1.00	rec	38.30	39.60
3	14	تُبْصِرُونَ	تُبْصِرُونَ	1.00	1.00	rec	39.70	41.20
4	0	قَالَ	قُلْ	0.67	1.00	rec	42.02	42.18
4	1	رَبِّى	رَبِّي	0.67	1.00	rec	42.26	42.66
4	2	يَعْلَمُ	يَعْلَمُ	1.00	1.00	rec	42.88	43.40
4	3	ٱلْقَوْلَ	الْقَوْلَ	1.00	1.00	rec	43.46	44.06
4	4	فِى	فِي	0.50	1.00	rec	44.14	44.24
4	5	ٱلسَّمَآءِ	السَّمَاءِ	1.00	1.00	rec	44.28	46.00
4	6	وَٱلْأَرْضِۖ	وَالْأَرْضِ	1.00	1.00	rec	46.10	46.82
4	7	وَهُوَ	وَهُوَ	1.00	1.00	rec	46.94	47.28
4	8	ٱلسَّمِيعُ	السَّمِيعُ	1.00	1.00	rec	47.32	48.28
4	9	ٱلْعَلِيمُ	الْعَلِيمُ	1.00	1.00	rec	48.34	49.64
5	0	بَلْ	بَلْ	1.00	1.00	rec	50.52	50.74
5	1	قَالُوٓا۟	قَالُوا	1.00	1.00	rec	50.88	51.44
