group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.49
isti	2	مِنَ		0.00	0.00	spread	0.49	0.73
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.73	0.98
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.98	1.22
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.22	1.54
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.58	2.16
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.20	3.24
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.28	4.86
1	0	ٱلْحَمْدُ	الْحَمْدُ	1.00	0.97	rec	6.24	6.86
1	1	لِلَّهِ	لِلَّهِ	1.00	1.00	rec	6.96	7.74
1	2	ٱلَّذِىٓ	الَّذِي	0.75	1.00	rec	7.80	8.30
1	3	أَنزَلَ	أَنْزَلَ	1.00	1.00	rec	8.60	9.62
1	4	عَلَىٰ	عَلَىٰ	1.00	1.00	rec	9.76	10.08
1	5	عَبْدِهِ	عَبْدِهِ	1.00	1.00	rec	10.34	11.04
1	6	ٱلْكِتَٰبَ	الْكِتَابَ	1.00	1.00	rec	11.10	12.10
1	7	وَلَمْ	وَلَمْ	1.00	1.00	rec	12.20	12.70
1	8	يَجْعَل	يَجْعَلْ	1.00	0.99	rec	12.78	13.48
1	9	لَّهُۥ	لَهُ	0.67	1.00	rec	13.54	13.84
1	10	عِوَجَاۜ	عِوَجًا	1.00	0.97	rec	14.24	14.84
2	0	قَيِّمًۭا	قَيِّمًا	1.00	1.00	rec	16.38	17.08
2	1	لِّيُنذِرَ	لِيُنْذِرَبَ	0.83	1.00	rec	17.30	18.48
2	2	بَأْسًۭا	ْسًا	0.50	0.72	rec	18.76	18.98
2	3	شَدِيدًۭا	شَدِيدًا	1.00	1.00	rec	19.74	20.54
2	4	مِّن	مِنْ	1.00	1.00	rec	20.98	21.22
2	5	لَّدُنْهُ	لَدُنْهُ	1.00	1.00	rec	21.28	21.94
2	6	وَيُبَشِّرَ	وَيُبَشِّرَ	1.00	1.00	rec	22.08	23.14
2	7	ٱلْمُؤْمِنِينَ	الْمُؤْمِنِينَ	1.00	1.00	rec	23.20	25.14
2	8	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	28.84	29.68
2	9	يَعْمَلُونَ	يَعْمَلُونَ	1.00	1.00	rec	29.82	31.02
2	10	ٱلصَّٰلِحَٰتِ	الصَّالِحَاتِ	1.00	0.99	rec	31.08	32.48
2	11	أَنَّ	أَنَّ	1.00	1.00	rec	32.62	33.40
2	12	لَهُمْ	لَهُمْ	1.00	1.00	rec	33.54	34.04
2	13	أَجْرًا	أَجْرًا	1.00	1.00	rec	34.14	34.66
2	14	حَسَنًۭا	حَسَنًا	1.00	1.00	rec	35.06	35.70
3	0	مَّٰكِثِينَ	مَاكِثِينَ	1.00	1.00	rec	36.84	37.94
3	1	فِيهِ	فِيهِ	1.00	0.98	rec	38.10	38.62
3	2	أَبَدًۭا	أَبَدًا	1.00	0.98	rec	38.86	39.40
4	0	وَيُنذِرَ	وَيُنْذِرَ	1.00	1.00	rec	40.54	41.74
4	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	41.82	42.64
4	2	قَالُوا۟	قَالُوا	1.00	0.99	rec	42.84	43.38
4	3	ٱتَّخَذَ	اتَّخَذَ	1.00	1.00	rec	43.44	44.24
4	4	ٱللَّهُ	اللَّهُ	1.00	0.98	rec	44.30	45.20
4	5	وَلَدًۭا	وَلَدًا	1.00	1.00	rec	45.34	45.88
5	0	مَّا	مَا	1.00	1.00	rec	47.10	47.24
5	1	لَهُم	لَهُمْ	1.00	1.00	rec	47.50	48.36
5	2	بِهِۦ	بِهِ	0.67	1.00	rec	48.44	48.78
5	3	مِنْ	مِنْ	1.00	1.00	rec	49.22	49.54
5	4	عِلْمٍۢ	عِلْمٍ	1.00	0.98	rec	49.64	50.12
5	5	وَلَا	وَلَا	1.00	1.00	rec	50.68	51.00
5	6	لِءَابَآئِهِمْۚ	لِآبَائِهِمْ	0.88	1.00	rec	51.28	54.36
5	7	كَبُرَتْ	كَبُرَتْ	1.00	1.00	rec	55.20	55.98
5	8	كَلِمَةًۭ	كَلِمَةً	1.00	1.00	rec	56.06	56.82
5	9	تَخْرُجُ	تَخْرُجُ	1.00	1.00	rec	57.68	58.40
5	10	مِنْ	مِنْ	1.00	1.00	rec	58.56	58.90
5	11	أَفْوَٰهِهِمْۚ	أَفْوَاهِهِمْ	1.00	1.00	rec	59.00	60.54
5	12	إِن	إِنْ	1.00	1.00	rec	60.64	61.30
5	13	يَقُولُونَ	يَقُولُونَ	1.00	1.00	rec	61.34	62.48
5	14	إِلَّا	إِلَّا	1.00	1.00	rec	62.62	63.18
5	15	كَذِبًۭا	كَذِبًا	1.00	1.00	rec	63.58	64.16
6	0	فَلَعَلَّكَ	فَلَعَلَّكَ	1.00	1.00	rec	67.02	68.08
6	1	بَٰخِعٌۭ	بَاخِعٌ	1.00	1.00	rec	68.24	69.12
6	2	نَّفْسَكَ	نَفْسَكَ	1.00	1.00	rec	69.96	70.64
6	3	عَلَىٰٓ	عَلَىٰ	1.00	1.00	rec	70.78	71.14
6	4	ءَاثَٰرِهِمْ	آثِارِهِمْ	0.86	0.93	rec	71.58	72.96
6	5	إِن	إِنْ	1.00	1.00	rec	73.08	73.38
6	6	لَّمْ	لَمْ	1.00	1.00	rec	73.46	73.76
6	7	يُؤْمِنُوا۟	يُؤْمِنُوا	1.00	1.00	rec	73.86	74.50
6	8	بِهَٰذَا	بِهَـٰذَا	1.00	0.96	rec	74.74	75.54
6	9	ٱلْحَدِيثِ	الْحَدِيثِ	1.00	1.00	rec	75.58	76.72
6	10	أَسَفًا	أَسَفًا	1.00	1.00	rec	76.86	77.52
7	0	إِنَّا	إِنَّمَا	0.75	0.92	rec	78.76	79.98
7	1	جَعَلْنَا	جَعَلْنَا	1.00	1.00	rec	80.22	80.94
7	2	مَا	مَا	1.00	0.90	rec	81.26	81.40
7	3	عَلَى	عَلَى	1.00	1.00	rec	81.68	81.96
7	4	ٱلْأَرْضِ	الْأَرْضِ	1.00	1.00	rec	82.00	82.70
7	5	زِينَةًۭ	زِينَةً	1.00	1.00	rec	82.86	83.58
7	6	لَّهَا	لَهَا	1.00	1.00	rec	83.86	84.18
