group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.49
isti	2	مِنَ		0.00	0.00	spread	0.49	0.73
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.73	0.98
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.98	1.22
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.22	1.48
header	1	ٱللَّهِ	اللَّهِ	1.00	0.99	rec	1.50	1.98
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.02	3.18
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.22	4.66
1	0	لَآ	لَا	1.00	1.00	rec	6.52	6.64
1	1	أُقْسِمُ	أُقْسِمُ	1.00	1.00	rec	7.14	7.84
1	2	بِهَٰذَا	بِهَـٰذَا	1.00	1.00	rec	8.00	8.74
1	3	ٱلْبَلَدِ	الْبَلَدِ	1.00	0.96	rec	8.78	9.46
2	0	وَأَنتَ	وَأَنْتَ	1.00	1.00	rec	10.22	11.34
2	1	حِلٌّۢ	حِلٌّ	1.00	0.99	rec	11.48	11.86
2	2	بِهَٰذَا	بِهَـٰذَا	1.00	1.00	rec	12.58	13.28
2	3	ٱلْبَلَدِ	الْبَلَدِ	1.00	1.00	rec	13.32	13.96
3	0	وَوَالِدٍۢ	وَوَالِدٍ	1.00	1.00	rec	14.72	15.52
3	1	وَمَا	وَمَا	1.00	1.00	rec	16.08	16.42
3	2	وَلَدَ	وَلَدَ	1.00	1.00	rec	16.76	17.24
4	0	لَقَدْ	لَقَدْ	1.00	1.00	rec	18.00	18.48
4	1	خَلَقْنَا	خَلَقْنَا	1.00	1.00	rec	18.64	19.36
4	2	ٱلْإِنسَٰنَ	الْإِنْسَانَ	1.00	1.00	rec	19.42	21.12
4	3	فِى	فِي	1.00	1.00	rec	21.30	21.46
4	4	كَبَدٍ	كَبَدٍ	1.00	1.00	rec	21.84	22.38
5	0	أَيَحْسَبُ	أَيَحْسِبُ	1.00	1.00	rec	23.06	23.90
5	1	أَن	أَنْ	1.00	1.00	rec	24.06	24.32
5	2	لَّن	لَنْ	1.00	1.00	rec	24.38	25.08
5	3	يَقْدِرَ	يَقْدِرَ	1.00	1.00	rec	25.12	25.76
5	4	عَلَيْهِ	عَلَيْهِ	1.00	1.00	rec	25.88	26.58
5	5	أَحَدٌۭ	أَحَدٌ	1.00	1.00	rec	26.74	27.30
6	0	يَقُولُ	يَقُولُ	1.00	1.00	rec	28.10	28.68
6	1	أَهْلَكْتُ	أَهْلَكْتُ	1.00	0.98	rec	28.78	29.52
6	2	مَالًۭا	مَعَالًا	0.80	0.99	rec	29.64	30.28
6	3	لُّبَدًا	لُبَدًا	1.00	1.00	rec	30.58	31.14
7	0	أَيَحْسَبُ	أَيَحْسِبُ	1.00	1.00	rec	32.14	33.00
7	1	أَن	أَنْ	1.00	1.00	rec	33.16	33.46
7	2	لَّمْ	لَمْ	1.00	1.00	rec	33.54	33.86
7	3	يَرَهُۥٓ	يَرَهُ	1.00	1.00	rec	33.94	34.48
7	4	أَحَدٌ	أَحَدٌ	1.00	1.00	rec	35.20	35.78
8	0	أَلَمْ	أَلَمْ	1.00	0.99	rec	36.58	37.06
8	1	نَجْعَل	نَجَعَلْ	1.00	1.00	rec	37.12	37.86
8	2	لَّهُۥ	لَهُ	1.00	1.00	rec	37.94	38.26
8	3	عَيْنَيْنِ	عَيْنَيْنِ	1.00	1.00	rec	38.72	40.08
9	0	وَلِسَانًۭا	وَلِسَانًا	1.00	1.00	rec	40.46	41.50
9	1	وَشَفَتَيْنِ	وَشَفَتَيْنِ	1.00	1.00	rec	42.14	43.88
10	0	وَهَدَيْنَٰهُ	وَهَدَيْنَاهُ	1.00	1.00	rec	44.46	45.76
10	1	ٱلنَّجْدَيْنِ	النَّجْدَيْنِ	1.00	1.00	rec	45.80	47.56
11	0	فَلَا	فَلَا	1.00	1.00	rec	48.18	48.44
11	1	ٱقْتَحَمَ	اقْتَحَمَ	1.00	1.00	rec	48.50	49.26
11	2	ٱلْعَقَبَةَ	الْعَقَبَةَ	1.00	1.00	rec	49.34	50.28
12	0	وَمَآ	وَمَا	1.00	1.00	rec	51.04	51.36
12	1	أَدْرَىٰكَ	أَدْرِيكَ	0.83	0.96	rec	51.88	52.78
12	2	مَا	مَا	1.00	0.96	rec	52.90	53.00
12	3	ٱلْعَقَبَةُ	الْعَقَبَةُ	1.00	1.00	rec	53.06	54.00
13	0	فَكُّ	فَكَّ	1.00	0.94	rec	54.94	55.44
13	1	رَقَبَةٍ	رَقَبَةً	1.00	0.99	rec	55.58	56.30
14	0	أَوْ	أَوْ	1.00	0.97	rec	56.66	56.94
14	1	إِطْعَٰمٌۭ	أَطْعَمَ	0.80	1.00	rec	57.02	57.72
14	2	فِى	فِي	1.00	1.00	rec	57.96	58.12
14	3	يَوْمٍۢ	يَوْمٍ	1.00	1.00	rec	58.38	58.86
14	4	ذِى	ذِي	1.00	1.00	rec	59.56	59.70
14	5	مَسْغَبَةٍۢ	مَسْغَبَةٍ	1.00	1.00	rec	59.98	60.90
15	0	يَتِيمًۭا	يَتِيمًا	1.00	1.00	rec	61.66	62.46
15	1	ذَا	ذَا	1.00	1.00	rec	63.12	63.24
15	2	مَقْرَبَةٍ	مَقْرَبَةٍ	1.00	1.00	rec	63.66	64.50
16	0	أَوْ	أَوْ	1.00	1.00	rec	65.36	65.58
16	1	مِسْكِينًۭا	مِسْكِينًا	1.00	1.00	rec	65.66	66.42
16	2	ذَا	ذَا	1.00	1.00	rec	66.96	67.12
16	3	مَتْرَبَةٍۢ	مَتْرَبَةٍ	1.00	1.00	rec	67.54	68.38
17	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	69.14	69.92
17	1	كَانَ	كَانَ	1.00	0.97	rec	70.12	70.58
17	2	مِنَ	مِنَ	1.00	1.00	rec	70.72	70.96
17	3	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	71.02	71.86
17	4	ءَامَنُوا۟	عامَنُوا	0.83	0.96	rec	72.00	72.72
17	5	وَتَوَاصَوْا۟	وَتَوَاصَوْا	1.00	1.00	rec	73.02	74.24
17	6	بِٱلصَّبْرِ	بِالصَّبْرِ	1.00	1.00	rec	74.34	75.08
17	7	وَتَوَاصَوْا۟	وَتَوَاصَوْا	1.00	1.00	rec	75.22	76.46
