group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.48
isti	2	مِنَ		0.00	0.00	spread	0.48	0.72
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.72	0.96
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.96	1.20
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.20	1.48
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.50	1.88
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	1.90	2.60
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	2.64	4.08
1	0	سُورَةٌ	سُرَةٌ	0.75	1.00	rec	5.34	5.88
1	1	أَنزَلْنَٰهَا	أَنْزَلْنَاهَا	1.00	0.99	rec	6.24	8.08
1	2	وَفَرَضْنَٰهَا	وَفَرَّضْنَاهَا	1.00	1.00	rec	8.56	10.28
1	3	وَأَنزَلْنَا	وَأَنْزَلْنَا	1.00	0.99	rec	10.74	12.06
1	4	فِيهَآ	فِيهَا	1.00	1.00	rec	12.46	13.00
1	5	ءَايَٰتٍۭ	آيَاتٍ	0.80	1.00	rec	13.40	14.36
1	6	بَيِّنَٰتٍۢ	بَيِّنَاتٍ	1.00	1.00	rec	14.96	16.08
1	7	لَّعَلَّكُمْ	لَعَلَّكُمْ	1.00	0.99	rec	16.36	17.40
1	8	تَذَكَّرُونَ	تَذّْرٌ+كَرُونَ	0.86	0.79	rec	17.54	19.78
2	0	ٱلزَّانِيَةُ	الزَّانِيَةُ	1.00	0.98	rec	20.74	22.02
2	1	وَٱلزَّانِى	وَالزَّعَانِي	0.75	0.93	rec	22.12	23.18
2	2	فَٱجْلِدُوا۟	فَاجْلِدُوا	1.00	0.99	rec	23.60	24.32
2	3	كُلَّ	كُلَّ	1.00	1.00	rec	24.68	25.12
2	4	وَٰحِدٍۢ	وَاحِدٍ	1.00	1.00	rec	25.26	26.06
2	5	مِّنْهُمَا	مِنْهُمَا	1.00	0.89	rec	26.86	27.62
2	6	مِا۟ئَةَ	مِائَةَ	1.00	1.00	rec	28.14	28.74
2	7	جَلْدَةٍۢۖ	جَلْبَهُ	0.50	0.80	rec	28.88	29.50
2	8	وَلَا	وَلَا	1.00	1.00	rec	30.02	30.32
2	9	تَأْخُذْكُم	تَأْخُذْكُمْ	1.00	1.00	rec	30.70	32.28
2	10	بِهِمَا	بِهِمَا	1.00	1.00	rec	32.34	32.90
2	11	رَأْفَةٌۭ	رَأْفَةٌ	1.00	1.00	rec	33.18	33.94
2	12	فِى	فِي	0.50	1.00	rec	34.56	34.72
2	13	دِينِ	دِينِ	1.00	1.00	rec	35.00	35.56
2	14	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	35.60	36.26
2	15	إِن	إِنْ	1.00	1.00	rec	36.40	37.04
2	16	كُنتُمْ	كُنْتُمْ	1.00	1.00	rec	37.16	38.30
2	17	تُؤْمِنُونَ	تُؤْمِنُونَ	1.00	0.98	rec	38.40	39.24
2	18	بِٱللَّهِ	بِاللَّهِ	1.00	0.94	rec	39.36	40.12
2	19	وَٱلْيَوْمِ	وَالْيَوْمِ	1.00	1.00	rec	40.24	40.98
2	20	ٱلْءَاخِرِۖ	الْآخِرِ	0.83	1.00	rec	41.04	42.22
2	21	وَلْيَشْهَدْ	وَلْيَشْهَدْ	1.00	0.99	rec	43.16	44.20
2	22	عَذَابَهُمَا	عَذَابَهُمَا	1.00	1.00	rec	44.34	45.62
2	23	طَآئِفَةٌۭ	طَائِفَةٌ	1.00	0.96	rec	45.96	48.70
2	24	مِّنَ	مِنَ	1.00	1.00	rec	49.46	49.70
2	25	ٱلْمُؤْمِنِينَ	الْمُؤْمِنِينَ	1.00	1.00	rec	49.76	51.48
3	0	ٱلزَّانِى	الزَّانِي	0.83	1.00	rec	52.48	53.24
3	1	لَا	لَا	1.00	1.00	rec	53.50	53.62
3	2	يَنكِحُ	يَنْكِحُ	1.00	1.00	rec	53.82	54.74
3	3	إِلَّا	إِلَّا	1.00	1.00	rec	54.86	55.26
3	4	زَانِيَةً	زَانِيَةً	1.00	0.94	rec	55.54	56.52
