group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.16
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.16	0.31
isti	2	مِنَ		0.00	0.00	spread	0.31	0.47
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.47	0.62
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.62	0.78
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	0.78	1.08
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.12	1.74
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.97	rec	1.78	3.04
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.08	4.76
1	0	وَاَلطُّورِ	وَالطُّولِ	0.83	0.98	rec	5.82	6.66
1	1	وَكِتَٰبٍۢ	وَكِتَابٍ	1.00	1.00	rec	6.80	7.84
1	2	مَّسْطُورٍۢ	مَسْقُورٍ	0.80	0.93	rec	8.66	10.54
2	0	فِى	فِي	1.00	1.00	rec	11.42	11.58
2	1	رَقٍّۢ	رَقٍّ	1.00	0.99	rec	11.80	12.28
2	2	مَّنشُورٍۢ	مَنْشُورٍ	1.00	1.00	rec	13.22	15.36
3	0	وَٱلْبَيْتِ	وَالْبَيْتِ	1.00	1.00	rec	16.34	17.40
3	1	ٱلْمَعْمُورِ	الْمَعْمُودِ	0.86	0.98	rec	17.46	18.62
4	0	وَٱلسَّقْفِ	وَالسَّقْفِ	1.00	1.00	rec	18.74	19.74
4	1	ٱلْمَرْفُوعِ	الْمَرْفُوعِ	1.00	1.00	rec	19.82	21.12
5	0	وَٱلْبَحْرِ	وَالْبَحْرِ	1.00	1.00	rec	21.28	22.16
5	1	ٱلْمَسْجُورِ	الْمَسْجُورِ	1.00	1.00	rec	22.22	23.40
6	0	إِنَّ	إِنَّ	1.00	1.00	rec	23.56	24.90
6	1	عَذَابَ	عَذَابَ	1.00	1.00	rec	25.04	25.86
6	2	رَبِّكَ	رَبِّكَ	1.00	1.00	rec	25.98	26.70
6	3	لَوَٰقِعٌۭ	لَوَاقِعٌ	1.00	1.00	rec	26.82	27.80
7	0	مَّا	مَع	0.50	0.83	rec	28.62	28.78
7	1	لَهُۥ	لَهُ	1.00	0.88	rec	29.14	29.40
7	2	مِن	مِنْ	1.00	1.00	rec	29.86	30.62
7	3	دَافِعٍۢ	دَافِعٍ	1.00	1.00	rec	30.74	31.64
8	0	يَوْمَ	يَوْمَ	1.00	1.00	rec	32.36	32.68
