group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	forced	0.00	0.14
isti	1	بِٱللَّهِ		0.00	0.00	forced	0.64	0.90
isti	2	مِنَ		0.00	0.00	forced	0.92	1.00
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	forced	1.02	1.26
isti	4	ٱلرَّجِيمِ		0.00	0.00	forced	1.28	1.62
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.88	2.14
header	1	ٱللَّهِ	اللَّهِ	1.00	0.98	rec	2.16	2.72
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.96	rec	2.76	3.70
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.94	rec	3.74	5.34
1	0	إِنَّآ	إِنَّا	1.00	1.00	rec	6.72	7.74
1	1	أَرْسَلْنَا	أَرْسَلْنَا	1.00	1.00	rec	8.22	9.06
1	2	نُوحًا	نُوحًا	1.00	1.00	rec	9.34	9.82
1	3	إِلَىٰ	إِلَىٰ	1.00	1.00	rec	10.12	10.42
1	4	قَوْمِهِۦٓ	قَوْمِهِ	0.80	1.00	rec	10.70	11.34
1	5	أَنْ	أَنْ	1.00	1.00	rec	11.70	11.98
1	6	أَنذِرْ	أَنْذِرْ	1.00	1.00	rec	12.06	13.12
1	7	قَوْمَكَ	قَوْمَكَ	1.00	1.00	rec	13.24	13.90
1	8	مِن	مِنْ	1.00	1.00	rec	14.02	14.78
1	9	قَبْلِ	قَبْلِ	1.00	1.00	rec	14.90	15.36
1	10	أَن	أَنْ	1.00	1.00	rec	15.52	16.34
1	11	يَأْتِيَهُمْ	يَأْتِيَهُمْ	1.00	1.00	rec	16.38	17.42
1	12	عَذَابٌ	عَذَابٌ	1.00	1.00	rec	17.50	18.18
1	13	أَلِيمٌۭ	أَلِيمٌ	1.00	1.00	rec	18.50	19.80
2	0	قَالَ	قَالَ	1.00	1.00	rec	21.22	21.58
2	1	يَٰقَوْمِ	يَا+قَوْمِ	1.00	1.00	rec	21.68	22.52
2	2	إِنِّى	إِنِّي	0.67	1.00	rec	22.62	23.46
2	3	لَكُمْ	لَكُمْ	1.00	1.00	rec	23.76	24.26
2	4	نَذِيرٌۭ	نَذِيرٌ	1.00	1.00	rec	24.32	25.02
2	5	مُّبِينٌ	مُبِينٌ	1.00	1.00	rec	25.68	27.08
3	0	أَنِ	أَنِ	1.00	1.00	rec	28.14	28.34
3	1	ٱعْبُدُوا۟	اعْبُدُوا	1.00	1.00	rec	28.40	28.90
3	2	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	28.96	29.56
3	3	وَٱتَّقُوهُ	وَاتَّقُوهُ	1.00	1.00	rec	29.64	30.64
3	4	وَأَطِيعُونِ	وَأَطِيعُونِ	1.00	1.00	rec	30.76	32.70
4	0	يَغْفِرْ	يَغْفِرْ	1.00	0.97	rec	33.86	34.36
4	1	لَكُم	لَكُمْ	1.00	1.00	rec	34.44	35.48
4	2	مِّن	مِنْ	1.00	1.00	rec	35.54	36.26
4	3	ذُنُوبِكُمْ	ذُنُوبِكُمْ	1.00	1.00	rec	36.32	37.30
