group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.47
isti	2	مِنَ		0.00	0.00	spread	0.47	0.71
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.71	0.94
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.94	1.18
header	0	بِسۡمِ	بِسْمِ	1.00	0.96	rec	1.18	1.44
header	1	ٱللَّهِ	اللَّهِ	1.00	0.91	rec	1.48	1.86
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.87	rec	1.90	2.88
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.90	rec	2.94	4.28
1	0	أَلَمْ	أَلَمْ	1.00	1.00	rec	5.06	5.56
1	1	تَرَ	تَرَ	1.00	1.00	rec	5.68	5.92
1	2	كَيْفَ	كَيْفَ	1.00	1.00	rec	6.12	6.62
1	3	فَعَلَ	فَعَلَ	1.00	1.00	rec	6.80	7.28
1	4	رَبُّكَ	رَبُّكَ	1.00	1.00	rec	7.38	8.04
1	5	بِأَصْحَٰبِ	بِأَصْحَابِ	1.00	1.00	rec	8.14	9.14
1	6	ٱلْفِيلِ	الْفِيلِ	1.00	0.98	rec	9.20	10.20
2	0	أَلَمْ	أَلَمْ	1.00	1.00	rec	10.72	11.14
2	1	يَجْعَلْ	يَجْعَلْ	1.00	1.00	rec	11.22	11.92
2	2	كَيْدَهُمْ	كَيْدَهُمْ	1.00	1.00	rec	12.06	13.06
2	3	فِى	فِي	0.50	1.00	rec	13.20	13.34
2	4	تَضْلِيلٍۢ	تَضْلِيلٍ	1.00	0.99	rec	13.76	15.34
3	0	وَأَرْسَلَ	وَأَرْسَلَ	1.00	1.00	rec	15.74	16.62
3	1	عَلَيْهِمْ	عَلَيْهِمْ	1.00	0.95	rec	16.76	17.72
3	2	طَيْرًا	طَيْرًا	1.00	1.00	rec	17.86	18.38
3	3	أَبَابِيلَ	أَبَابِي+لَ	1.00	1.00	rec	18.68	19.78
4	0	تَرْمِيهِم	تَرْمِيهِمْ	1.00	1.00	rec	19.96	21.42
4	1	بِحِجَارَةٍۢ	بِحِجَارَةٍ	1.00	1.00	rec	21.48	22.64
4	2	مِّن	مِنْ	1.00	1.00	rec	23.26	23.94
4	3	سِجِّيلٍۢ	سِجِّيلٍ	1.00	1.00	rec	24.06	25.58
5	0	فَجَعَلَهُمْ	فَجَعَلَهُمْ	1.00	1.00	rec	26.00	27.00
5	1	كَعَصْفٍۢ	كَعَصْفِمَ	0.80	0.93	rec	27.14	28.60
5	2	مَّأْكُولٍۭ	كُولْ	0.60	0.91	rec	29.00	30.34
