group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.23
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.23	0.46
isti	2	مِنَ		0.00	0.00	spread	0.46	0.68
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.68	0.91
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.91	1.14
header	0	بِسۡمِ	بِسْمِ	1.00	0.82	rec	1.14	1.38
header	1	ٱللَّهِ	اللهِ	1.00	0.77	rec	1.42	1.96
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِلرَحِيممِ⌐	0.85	0.67	rec	2.02	3.52
header	3	ٱلرَّحِيمِ	الرَّحْمَـٰنِلرَحِيممِ¬	0.85	0.67	rec	3.52	4.80
1	0	إِذَا	إِذَا	1.00	0.92	rec	5.92	6.18
1	1	جَآءَ	جَاءَ	1.00	0.90	rec	6.44	8.36
1	2	نَصْرُ	نَصْرُ	1.00	0.86	rec	8.48	8.90
1	3	ٱللَّهِ	اللَّهِ	1.00	0.93	rec	8.98	9.92
1	4	وَٱلْفَتْحُ	وَالْفَتْحِ	1.00	0.95	rec	10.02	10.74
2	0	وَرَأَيْتَ	وَرَأَيْتَ	1.00	0.99	rec	11.34	12.26
2	1	ٱلنَّاسَ	النَّعاسَ	0.83	0.95	rec	12.32	13.54
2	2	يَدْخُلُونَ	يَدْخُلُونَ	1.00	1.00	rec	13.62	14.68
2	3	فِى	فِي	1.00	1.00	rec	14.88	15.02
2	4	دِينِ	دِينِ	1.00	1.00	rec	15.38	15.80
2	5	ٱللَّهِ	اللَّهِ	1.00	0.91	rec	15.86	16.64
2	6	أَفْوَاجًۭا	أَفْوَاجًا	1.00	1.00	rec	16.80	17.60
3	0	فَسَبِّحْ	فَسَبِّحْ	1.00	0.99	rec	18.30	19.20
3	1	بِحَمْدِ	بِحَمْدِ	1.00	1.00	rec	20.80	21.40
3	2	رَبِّكَ	رَبِّكَ	1.00	0.99	rec	21.50	22.08
3	3	وَٱسْتَغْفِرْهُۚ	وَاسْتَغْفِرْهُ	1.00	1.00	rec	22.18	23.28
3	4	إِنَّهُۥ	إِنَّهُ	1.00	1.00	rec	23.48	24.80
3	5	كَانَ	كَعََانَ	0.75	0.87	rec	25.26	26.02
3	6	تَوَّابًۢا	تَوَّابًا	1.00	1.00	rec	26.20	27.14

# recognised but not in the text (repeats are listed in the json)
extra			فَسَبِّحْ		1.00		19.92	20.74
