group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.22
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.22	0.43
isti	2	مِنَ		0.00	0.00	spread	0.43	0.65
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.65	0.86
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.86	1.08
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.08	1.34
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.38	1.88
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.90	3.12
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.16	4.22
1	0	قُلْ	قُلْ	1.00	1.00	rec	5.04	5.28
1	1	أَعُوذُ	أَعُوذُ	1.00	1.00	rec	5.34	6.02
1	2	بِرَبِّ	بِرَبِّ	1.00	0.98	rec	6.16	6.78
1	3	ٱلْفَلَقِ	الْفَلَقِ	1.00	1.00	rec	6.86	7.78
2	0	مِن	مِنْ	1.00	1.00	rec	8.48	9.38
2	1	شَرِّ	شَرِّ	1.00	1.00	rec	9.52	9.98
2	2	مَا	مَا	1.00	1.00	rec	10.14	10.28
2	3	خَلَقَ	خَلَقَ	1.00	1.00	rec	10.70	11.24
3	0	وَمِن	وَمِنْ	1.00	1.00	rec	11.82	12.68
3	1	شَرِّ	شَرِّ	1.00	0.97	rec	12.80	13.24
3	2	غَاسِقٍ	غَاسِقٍ	1.00	1.00	rec	13.40	14.26
3	3	إِذَا	إِذَا	1.00	0.93	rec	14.62	14.96
3	4	وَقَبَ	وَقَبَ	1.00	0.99	rec	15.28	15.80
4	0	وَمِن	وَمِنْ	1.00	1.00	rec	16.30	17.18
4	1	شَرِّ	شَرِّ	1.00	1.00	rec	17.30	17.76
4	2	ٱلنَّفَّٰثَٰتِ	النَّفَّاثَاتِ	1.00	1.00	rec	17.84	20.02
4	3	فِى	فِي	0.50	1.00	rec	20.18	20.30
4	4	ٱلْعُقَدِ	الْعُقَدِ	1.00	0.98	rec	20.36	21.24
5	0	وَمِن	وَمِنْ	1.00	1.00	rec	21.80	22.82
5	1	شَرِّ	شَرِّ	1.00	1.00	rec	22.94	23.40
5	2	حَاسِدٍ	حَاسِدٍ	1.00	1.00	rec	23.56	24.36
5	3	إِذَا	إِذَا	1.00	1.00	rec	24.70	25.04
5	4	حَسَدَ	حَسَدَ	1.00	1.00	rec	25.40	25.96
