group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.25
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.25	0.50
isti	2	مِنَ		0.00	0.00	spread	0.50	0.74
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.74	0.99
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.99	1.24
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.24	1.52
header	1	ٱللَّهِ	اللَّهِ	1.00	0.96	rec	1.54	2.08
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	2.12	3.34
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.38	5.04
1	0	الٓمٓۚ	الم	1.00	1.00	rec	6.68	10.78
1	1	ذَٰلِكَ	ذَٰلِكَ	1.00	1.00	rec	14.04	14.68
1	2	ٱلْكِتَٰبُ	الْكِتَابُ	1.00	1.00	rec	14.74	15.56
1	3	لَا	لَا	1.00	0.98	rec	15.70	15.80
1	4	رَيْبَۛ	رَيْبَ	1.00	1.00	rec	16.08	16.46
1	5	فِيهِۛ	فِيهِ	1.00	1.00	rec	16.64	17.84
1	6	هُدًۭى	هُدًى	1.00	1.00	rec	18.70	18.98
1	7	لِّلْمُتَّقِينَ	لِلْمُتَّقِينَ	1.00	0.97	rec	19.24	21.28
2	0	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	22.26	23.10
2	1	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	1.00	rec	23.22	24.20
2	2	بِٱلْغَيْبِ	بِالْغَيْبِ	1.00	1.00	rec	24.30	25.10
2	3	وَيُقِيمُونَ	وَيُقِيمُونَ	1.00	1.00	rec	25.24	26.48
2	4	ٱلصَّلَوٰةَ	الصَّلَاةَ	0.86	1.00	rec	26.54	27.48
2	5	وَمِمَّا	وَمِمَّا	1.00	1.00	rec	27.60	28.62
2	6	رَزَقْنَٰهُمْ	رَزَغْنَاهُمْ	0.86	0.99	rec	28.84	30.28
2	7	يُنفِقُونَ	يُنْفِقُونَ	1.00	1.00	rec	30.38	32.62
3	0	وَٱلَّذِينَ	وَالَّذِينَ	1.00	0.98	rec	33.72	34.60
3	1	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	1.00	rec	34.72	35.72
3	2	بِمَآ	بِمَا	1.00	1.00	rec	35.86	36.26
3	3	أُنزِلَ	أُنْزِلَ	1.00	1.00	rec	36.64	37.56
3	4	إِلَيْكَ	إِلَيْكَ	1.00	1.00	rec	37.70	38.42
3	5	وَمَآ	وَمَا	1.00	1.00	rec	38.54	38.92
3	6	أُنزِلَ	أُنْزِلَ	1.00	1.00	rec	39.30	40.32
3	7	مِن	مِنْ	1.00	1.00	rec	40.44	40.96
3	8	قَبْلِكَ	قَبْلِكَ	1.00	1.00	rec	41.08	41.80
3	9	وَبِٱلْءَاخِرَةِ	وَبِالْآخِرَةِ	0.89	1.00	rec	41.90	43.50
3	10	هُمْ	هُمْ	1.00	1.00	rec	43.66	43.96
3	11	يُوقِنُونَ	يُوقِنُونَ	1.00	1.00	rec	44.06	45.76
4	0	أُو۟لَٰٓئِكَ	أُولَـٰئِكَ	1.00	0.96	rec	46.92	49.74
4	1	عَلَىٰ	عَلَىٰ	1.00	1.00	rec	49.84	50.14
4	2	هُدًۭى	هُدًى	1.00	1.00	rec	50.34	50.62
4	3	مِّن	مِنْ	1.00	1.00	rec	51.16	51.36
4	4	رَّبِّهِمْۖ	رَبِّهِمْ	1.00	0.93	rec	51.44	52.50
4	5	وَأُو۟لَٰٓئِكَ	وَأُولَـٰئِكَ	1.00	0.96	rec	53.18	56.38
4	6	هُمُ	هُمُ	1.00	1.00	rec	56.54	56.80
4	7	ٱلْمُفْلِحُونَ	الْمُفْلِحُونَ	1.00	1.00	rec	56.88	59.22
5	0	إِنَّ	إِنَّ	1.00	0.89	rec	60.94	61.92
5	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	61.98	62.74
5	2	كَفَرُوا۟	كَفَرُوا	1.00	1.00	rec	62.90	63.42
5	3	سَوَآءٌ	سَوَاءٌ	1.00	1.00	rec	63.76	65.70
5	4	عَلَيْهِمْ	عَلَيْهِمْ	1.00	1.00	rec	66.04	67.06
5	5	ءَأَنذَرْتَهُمْ	أَع+أَنْذَرْتَهُمْ	0.78	0.73	rec	67.22	69.46
5	6	أَمْ	أَمْ	1.00	1.00	rec	69.58	69.88
5	7	لَمْ	لَمْ	1.00	0.97	rec	69.96	70.20
5	8	تُنذِرْهُمْ	تُنْذِرْهُمْ	1.00	0.97	rec	70.34	71.70
5	9	لَا	لَا	1.00	1.00	rec	71.80	71.92
5	10	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	1.00	rec	72.26	74.06
6	0	خَتَمَ	خَتَمَ	1.00	1.00	rec	75.26	75.78
6	1	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	75.84	76.58
6	2	عَلَىٰ	عَلَىٰ	1.00	1.00	rec	76.76	77.10
6	3	قُلُوبِهِمْ	قُلُوبِهِمْ	1.00	0.99	rec	77.40	78.54
6	4	وَعَلَىٰ	وَعَلَىٰ	1.00	1.00	rec	78.64	79.18
6	5	سَمْعِهِمْۖ	سَمْعِهِمْ	1.00	1.00	rec	79.56	80.60
6	6	وَعَلَىٰٓ	وَعَلَىٰ	1.00	1.00	rec	81.52	82.08
6	7	أَبْصَٰرِهِمْ	أَبْصِيرِهِمْ	0.86	1.00	rec	82.50	84.06
6	8	غِشَٰوَةٌۭۖ	غِشَاوَةٌ	1.00	1.00	rec	84.14	85.24
6	9	وَلَهُمْ	وَلَهُمْ	1.00	1.00	rec	86.28	86.94
6	10	عَذَابٌ	عَذَابٌ	1.00	1.00	rec	87.04	87.86
6	11	عَظِيمٌۭ	عَظِيمٌ	1.00	1.00	rec	88.30	89.58
7	0	وَمِنَ	وَمِنَ	1.00	1.00	rec	90.74	91.22
7	1	ٱلنَّاسِ	النَّاسِ	1.00	0.98	rec	91.26	92.90
7	2	مَن	مَنْ	1.00	1.00	rec	93.06	93.84
7	3	يَقُولُ	يَقُولُ	1.00	1.00	rec	93.88	94.50
7	4	ءَامَنَّا	آمَنَّا	0.80	0.91	rec	94.68	95.98
7	5	بِٱللَّهِ	بِاللَّهِ	1.00	1.00	rec	96.34	97.14
7	6	وَبِٱلْيَوْمِ	وَبِالْيَوْمِ	1.00	0.97	rec	97.30	98.24
7	7	ٱلْءَاخِرِ	الْآخِرِ	0.83	1.00	rec	98.30	99.30
7	8	وَمَا	وَمَا	1.00	0.92	rec	99.46	99.80
7	9	هُم	هُمْ	1.00	1.00	rec	100.12	101.02
7	10	بِمُؤْمِنِينَ	بِمُؤْمِنِينَ	1.00	1.00	rec	101.08	103.06
8	0	يُخَٰدِعُونَ	يُخَادِعُونَ	1.00	1.00	rec	104.20	105.44
8	1	ٱللَّهَ	اللَّهَ	1.00	0.99	rec	105.48	106.24
8	2	وَٱلَّذِينَ	وَالَّذِينَ	1.00	1.00	rec	106.36	107.46
8	3	ءَامَنُوا۟	آمَنُوا	0.83	0.96	rec	107.64	108.36
8	4	وَمَا	وَمَا	1.00	0.87	rec	108.62	108.98
8	5	يَخْدَعُونَ	يُخَادِعُونَ	0.86	1.00	rec	109.24	110.56
8	6	إِلَّآ	إِلَّا	1.00	1.00	rec	110.68	111.16
8	7	أَنفُسَهُمْ	أَنْفُسَهُمْ	1.00	1.00	rec	111.50	113.02
8	8	وَمَا	وَمَا	1.00	1.00	rec	113.12	113.48
8	9	يَشْعُرُونَ	يَشْعُرُونَ	1.00	1.00	rec	113.90	115.78
9	0	فِى	فِي	1.00	1.00	rec	116.84	117.00
9	1	قُلُوبِهِم	قُلُوبِهِمْ	1.00	1.00	rec	117.22	118.90
9	2	مَّرَضٌۭ	مَرَضٌ	1.00	1.00	rec	118.96	119.42
9	3	فَزَادَهُمُ	فَزَعَدَهُمُ	0.83	0.95	rec	120.16	121.38
9	4	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	121.46	122.28
9	5	مَرَضًۭاۖ	مَرَضًا	1.00	1.00	rec	122.44	123.00
9	6	وَلَهُمْ	وَلَهُمْ	1.00	1.00	rec	124.10	124.64
9	7	عَذَابٌ	عَذَابٌ	1.00	1.00	rec	124.72	125.38
9	8	أَلِيمٌۢ	أَلِيمٌ	1.00	1.00	rec	125.74	126.34
9	9	بِمَا	بِمَا	1.00	1.00	rec	127.14	127.50
9	10	كَانُوا۟	كَانُوا	1.00	1.00	rec	127.86	128.52
9	11	يَكْذِبُونَ	يُكَذِّبُونَ	1.00	1.00	rec	128.94	130.86
10	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	131.92	132.48
10	1	قِيلَ	قِيلَ	1.00	1.00	rec	132.90	133.40
10	2	لَهُمْ	لَهُمْ	1.00	1.00	rec	133.54	134.12
10	3	لَا	لَا	1.00	1.00	rec	134.18	134.30
10	4	تُفْسِدُوا۟	تُفْسِدُوا	1.00	0.96	rec	134.68	135.44
10	5	فِى	فِي	1.00	1.00	rec	135.84	135.94
10	6	ٱلْأَرْضِ	الْأَرْضِ	1.00	1.00	rec	136.00	136.68
10	7	قَالُوٓا۟	قَالُوا	1.00	1.00	rec	136.90	137.52
10	8	إِنَّمَا	إِنَّمَا	1.00	1.00	rec	138.04	139.24
10	9	نَحْنُ	نَحْنُ	1.00	0.97	rec	139.58	140.02
10	10	مُصْلِحُونَ	لِحُونَ	0.67	1.00	rec	140.60	142.06
11	0	أَلَآ	أَلَا	1.00	1.00	rec	142.92	143.22
11	1	إِنَّهُمْ	إِنَّهُمْ	1.00	1.00	rec	143.56	144.82
11	2	هُمُ	هُمُ	1.00	1.00	rec	144.90	145.14
11	3	ٱلْمُفْسِدُونَ	الْمُفْسِدُونَ	1.00	1.00	rec	145.22	146.40
11	4	وَلَٰكِن	وَلَـٰكِنْ	1.00	1.00	rec	146.50	147.52
11	5	لَّا	لَا	1.00	1.00	rec	147.62	147.74
11	6	يَشْعُرُونَ	يَشْعُرُونَ	1.00	1.00	rec	148.06	149.92
12	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	150.90	151.46
12	1	قِيلَ	قِيلَ	1.00	1.00	rec	151.90	152.38
12	2	لَهُمْ	لَهُمْ	1.00	1.00	rec	152.52	153.08
12	3	ءَامِنُوا۟	آمِنُوا	0.83	0.97	rec	153.18	153.90
12	4	كَمَآ	كَمَا	1.00	1.00	rec	154.32	154.70
12	5	ءَامَنَ	آمَنَ	0.75	1.00	rec	155.12	155.82
12	6	ٱلنَّاسُ	النَّاسُ	1.00	1.00	rec	155.88	157.14
12	7	قَالُوٓا۟	قَالُوا	1.00	1.00	rec	157.36	157.88
12	8	أَنُؤْمِنُ	أَنُؤْمِنُ	1.00	1.00	rec	158.30	159.10
12	9	كَمَآ	كَمَا	1.00	1.00	rec	159.34	159.72
12	10	ءَامَنَ	آمَنَ	0.75	1.00	rec	160.22	160.88
12	11	ٱلسُّفَهَآءُۗ	السُّفَهَاءُ	1.00	1.00	rec	168.34	171.02
12	12	أَلَآ	وَلَا	0.67	1.00	rec	171.16	171.54
12	13	إِنَّهُمْ	إِنَّهُمْ	1.00	0.95	rec	171.84	173.28
12	14	هُمُ	هُمُ	1.00	1.00	rec	173.38	173.64
12	15	ٱلسُّفَهَآءُ	السُّفَهَاءُ	1.00	0.98	rec	173.74	176.28
12	16	وَلَٰكِن	وَلَـٰكِنْ	1.00	1.00	rec	176.40	177.48
12	17	لَّا	لَا	1.00	1.00	rec	177.56	177.68
12	18	يَعْلَمُونَ	يَعْلَمُونَ	1.00	0.99	rec	178.08	179.84
13	0	وَإِذَا	وَإِذَا	1.00	0.95	rec	180.84	181.26
13	1	لَقُوا۟	لَقُوا	1.00	1.00	rec	181.42	181.72
13	2	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	181.78	182.44
13	3	ءَامَنُوا۟	آمَنُوا	0.83	0.96	rec	182.58	183.20
13	4	قَالُوٓا۟	قَالُوا	1.00	0.96	rec	183.54	184.08
13	5	ءَامَنَّا	آمَنَّا	0.80	0.99	rec	184.52	185.66
13	6	وَإِذَا	وَإِذَا	1.00	0.99	rec	185.96	186.54
13	7	خَلَوْا۟	خَلَوْا	1.00	1.00	rec	186.86	187.32
13	8	إِلَىٰ	إِلَىٰ	1.00	1.00	rec	187.46	187.78
13	9	شَيَٰطِينِهِمْ	شَيَاطِينِهِمْ	1.00	0.99	rec	188.12	189.82
13	10	قَالُوٓا۟	قَالُوا	1.00	1.00	rec	189.98	190.58
13	11	إِنَّا	إِنَّا	1.00	1.00	rec	191.10	192.44
13	12	مَعَكُمْ	مَعَكُمْ	1.00	1.00	rec	192.82	193.66
13	13	إِنَّمَا	إِنَّمَا	1.00	0.96	rec	202.54	203.74
13	14	نَحْنُ	نَحْنُ	1.00	1.00	rec	204.02	204.44
13	15	مُسْتَهْزِءُونَ	مُسْتَهْزِئُونَ	0.88	1.00	rec	204.58	207.02
