group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.47
isti	2	مِنَ		0.00	0.00	spread	0.47	0.71
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.71	0.94
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.94	1.18
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.18	1.44
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.48	1.98
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.96	rec	2.02	3.18
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.22	4.76
1	0	وَٱلَّيْلِ	وَاللَّيْلِ	0.83	1.00	rec	6.00	6.92
1	1	إِذَا	إِذَا	1.00	1.00	rec	7.08	7.44
1	2	يَغْشَىٰ	يَغْشَعَ	0.60	0.89	rec	7.96	8.94
2	0	وَٱلنَّهَارِ	وَالنَّهِيرِ	0.86	0.96	rec	9.18	11.14
2	1	إِذَا	إِذَا	1.00	1.00	rec	11.30	11.66
2	2	تَجَلَّىٰ	تَجَلَّىٰ	1.00	1.00	rec	12.14	13.02
3	0	وَمَا	وَمَا	1.00	1.00	rec	14.52	14.88
3	1	خَلَقَ	خَلَقَ	1.00	1.00	rec	15.38	16.02
3	2	ٱلذَّكَرَ	الذَّكَرَ	1.00	1.00	rec	16.10	16.94
3	3	وَٱلْأُنثَىٰٓ	وَالْأُنْثَىٰ	1.00	1.00	rec	17.16	18.86
4	0	إِنَّ	إِنَّ	1.00	1.00	rec	19.74	21.02
4	1	سَعْيَكُمْ	سَعْيَكُمْ	1.00	1.00	rec	21.24	22.46
4	2	لَشَتَّىٰ	لَشَكُ+تَا	0.60	0.84	rec	22.54	23.48
5	0	فَأَمَّا	فَأَمّعَا	0.80	0.88	rec	24.96	26.14
5	1	مَنْ	مَنْ	1.00	1.00	rec	26.52	26.80
5	2	أَعْطَىٰ	أَعْضَىٰ	0.80	1.00	rec	26.88	27.40
