group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.22
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.22	0.44
isti	2	مِنَ		0.00	0.00	spread	0.44	0.66
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.66	0.88
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.88	1.10
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.10	1.36
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.40	1.96
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	2.00	2.94
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	2.98	4.38
1	0	عَمَّ	عَمَّ	1.00	0.90	rec	5.42	6.68
1	1	يَتَسَآءَلُونَ	يَتَسَاءَلُونَ	1.00	1.00	rec	6.80	10.76
2	0	عَنِ	عَنِ	1.00	1.00	rec	11.50	11.82
2	1	ٱلنَّبَإِ	النَّبَإِ	1.00	1.00	rec	11.88	13.16
2	2	ٱلْعَظِيمِ	الْعَظِيمِ	1.00	1.00	rec	13.22	14.20
3	0	ٱلَّذِى	الَّذِي	0.75	1.00	rec	14.28	14.84
3	1	هُمْ	هُمْ	1.00	1.00	rec	15.12	15.38
3	2	فِيهِ	فِيهِ	1.00	1.00	rec	15.52	16.02
3	3	مُخْتَلِفُونَ	مُخْتَلِفُونَ	1.00	1.00	rec	16.18	18.34
4	0	كَلَّا	كَلَّا	1.00	1.00	rec	19.28	19.78
4	1	سَيَعْلَمُونَ	سَيَعْلَمُونَ	1.00	1.00	rec	20.14	21.42
5	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	21.60	22.68
5	1	كَلَّا	كَلَّا	1.00	1.00	rec	22.88	23.40
5	2	سَيَعْلَمُونَ	سَيَعْلَمُونَ	1.00	1.00	rec	23.76	26.02
6	0	أَلَمْ	أَلَمْ	1.00	1.00	rec	26.76	27.18
6	1	نَجْعَلِ	نَجْعَلِ	1.00	1.00	rec	27.26	27.92
6	2	ٱلْأَرْضَ	الْأَرْضَ	1.00	1.00	rec	28.00	28.70
6	3	مِهَٰدًۭا	مِهَادًا	1.00	1.00	rec	28.84	29.68
7	0	وَٱلْجِبَالَ	وَالْجِبَالَ	1.00	1.00	rec	30.76	31.82
7	1	أَوْتَادًۭا	أَوْتَادًا	1.00	1.00	rec	31.96	33.08
8	0	وَخَلَقْنَٰكُمْ	وَخَلَقْنَاكُمْ	1.00	1.00	rec	34.14	36.00
8	1	أَزْوَٰجًۭا	أَزْوَاجًا	1.00	1.00	rec	36.10	37.34
9	0	وَجَعَلْنَا	وَجَعَلْنَا	1.00	1.00	rec	38.40	39.38
9	1	نَوْمَكُمْ	نَوْمَكُمْ	1.00	1.00	rec	39.78	40.80
9	2	سُبَاتًۭا	سُبَاتًا	1.00	1.00	rec	40.92	41.74
10	0	وَجَعَلْنَا	وَجَعَلْنَا	1.00	1.00	rec	42.46	43.40
10	1	ٱلَّيْلَ	اللَّيْلَ	0.80	1.00	rec	43.44	44.26
10	2	لِبَاسًۭا	لِبَاسًا	1.00	0.98	rec	44.40	45.28
11	0	وَجَعَلْنَا	وَجَعَلْنَا	1.00	1.00	rec	46.26	47.18
11	1	ٱلنَّهَارَ	النَّهَارَ	1.00	1.00	rec	47.22	48.78
11	2	مَعَاشًۭا	مَعَاشًا	1.00	1.00	rec	48.92	49.76
12	0	وَبَنَيْنَا	وَبَنَيْنَا	1.00	1.00	rec	51.08	51.84
12	1	فَوْقَكُمْ	فَوْقَكُمْ	1.00	1.00	rec	52.20	53.04
12	2	سَبْعًۭا	سَبْعًا	1.00	1.00	rec	53.16	53.66
12	3	شِدَادًۭا	شِدَادًا	1.00	1.00	rec	54.44	55.24
13	0	وَجَعَلْنَا	وَجَعَلْنَا	1.00	1.00	rec	56.16	57.06
13	1	سِرَاجًۭا	سِرَاجًا	1.00	1.00	rec	57.40	58.24
13	2	وَهَّاجًۭا	وَهَّاجًا	1.00	0.98	rec	58.80	59.86
14	0	وَأَنزَلْنَا	وَأَنْزَلْنَا	1.00	1.00	rec	60.94	62.46
14	1	مِنَ	مِنَ	1.00	1.00	rec	62.76	63.00
14	2	ٱلْمُعْصِرَٰتِ	الْمُعْ+صِرَاتِ	1.00	0.90	rec	63.04	64.38
14	3	مَآءًۭ	مَاءً	1.00	1.00	rec	64.54	66.46
14	4	ثَجَّاجًۭا	فَجَّادًا	0.60	0.96	rec	67.34	68.32
15	0	لِّنُخْرِجَ	لِنُخْرِجَ	1.00	1.00	rec	68.62	69.48
15	1	بِهِۦ	بِهِ	0.67	1.00	rec	69.62	69.94
15	2	حَبًّۭا	حَبًّا	1.00	0.93	rec	70.34	70.78
15	3	وَنَبَاتًۭا	وَنَبَاتًا	1.00	1.00	rec	71.90	73.12
16	0	وَجَنَّٰتٍ	وَجَنَّاتٍ	1.00	0.98	rec	74.06	75.80
16	1	أَلْفَافًا	أَلْفَافًا	1.00	1.00	rec	76.32	77.46
17	0	إِنَّ	إِنَّ	1.00	1.00	rec	78.68	79.56
