group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.48
isti	2	مِنَ		0.00	0.00	spread	0.48	0.72
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.72	0.96
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.96	1.20
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.20	1.44
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.48	1.92
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.94	3.08
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.12	4.66
1	0	وَٱلْفَجْرِ	وَالْفَجْرِ	1.00	0.97	rec	6.92	7.78
2	0	وَلَيَالٍ	وَلَيَالٍ	1.00	0.97	rec	7.94	8.92
2	1	عَشْرٍۢ	عَشْرٍ	1.00	1.00	rec	9.26	9.76
3	0	وَٱلشَّفْعِ	وَالشَّفْعِ	1.00	1.00	rec	10.94	11.78
3	1	وَٱلْوَتْرِ	وَالْوَتْرِ	1.00	1.00	rec	11.94	12.78
4	0	وَٱلَّيْلِ	وَاللَّيْلِ	0.83	1.00	rec	12.94	13.86
4	1	إِذَا	إِذَا	1.00	1.00	rec	14.04	14.38
4	2	يَسْرِ	يَسْرِي	0.75	1.00	rec	14.74	15.32
5	0	هَلْ	هَلْ	1.00	1.00	rec	15.64	15.96
5	1	فِى	فِي	0.50	1.00	rec	16.10	16.26
5	2	ذَٰلِكَ	ذَٰلِكَ	1.00	1.00	rec	16.54	17.28
5	3	قَسَمٌۭ	قَسَمٌ	1.00	1.00	rec	17.44	17.96
5	4	لِّذِى	لِذِي	0.67	1.00	rec	18.36	18.72
5	5	حِجْرٍ	حِجْرٍ	1.00	1.00	rec	19.12	19.56
6	0	أَلَمْ	أَلَمْ	1.00	1.00	rec	20.88	21.38
6	1	تَرَ	تَرَ	1.00	1.00	rec	21.50	21.74
6	2	كَيْفَ	كَيْفَ	1.00	1.00	rec	21.96	22.50
6	3	فَعَلَ	فَعَلَ	1.00	1.00	rec	22.70	23.24
6	4	رَبُّكَ	رَبُّكَ	1.00	1.00	rec	23.36	24.06
6	5	بِعَادٍ	بِعَادٍ	1.00	1.00	rec	24.22	25.40
7	0	إِرَمَ	إِرَمَ	1.00	1.00	rec	26.46	26.94
7	1	ذَاتِ	ذَاتِ	1.00	1.00	rec	27.10	27.66
7	2	ٱلْعِمَادِ	الْعِمَادِ	1.00	1.00	rec	27.72	29.12
8	0	ٱلَّتِى	الَّتِي	0.75	1.00	rec	30.04	30.62
8	1	لَمْ	لَمْ	1.00	0.99	rec	31.04	31.28
8	2	يُخْلَقْ	يُخْلَقْ	1.00	1.00	rec	31.38	32.04
8	3	مِثْلُهَا	مِثْلُهَا	1.00	1.00	rec	32.14	32.78
8	4	فِى	فِي	0.50	1.00	rec	33.16	33.28
8	5	ٱلْبِلَٰدِ	الْبِلَادِ	1.00	1.00	rec	33.32	34.64
9	0	وَثَمُودَ	وَثَمُودَ	1.00	0.98	rec	35.70	36.46
9	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	36.50	37.26
9	2	جَابُوا۟	جَابُوا	1.00	0.99	rec	37.40	37.96
9	3	ٱلصَّخْرَ	الصَّخْرَ	1.00	1.00	rec	38.02	38.66
9	4	بِٱلْوَادِ	بِالْوَادِ	1.00	1.00	rec	38.80	40.14
10	0	وَفِرْعَوْنَ	وَفِرْعَوْنَ	1.00	1.00	rec	41.14	42.20
10	1	ذِى	ذِي	0.50	1.00	rec	42.34	42.44
10	2	ٱلْأَوْتَادِ	الْأَوْتَادِ	1.00	1.00	rec	42.48	44.10
11	0	ٱلَّذِينَ	الَّذِينَ	1.00	0.93	rec	45.08	46.06
11	1	طَغَوْا۟	طَغَوْا	1.00	0.92	rec	46.24	46.68
11	2	فِى	فِي	0.50	1.00	rec	46.92	47.04
11	3	ٱلْبِلَٰدِ	الْبِلَادِ	1.00	1.00	rec	47.08	48.08
12	0	فَأَكْثَرُوا۟	فَأَكْثَرُوا	1.00	1.00	rec	48.28	49.20
12	1	فِيهَا	فِيهَا	1.00	1.00	rec	49.54	50.02
