group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.22
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.22	0.45
isti	2	مِنَ		0.00	0.00	spread	0.45	0.67
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.67	0.90
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.90	1.12
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.12	1.40
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.44	1.92
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.98	3.04
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.08	4.40
1	0	الٓمٓرۚ	المر	1.00	0.87	rec	5.08	11.68
1	1	تِلْكَ	تِلْكَ	1.00	1.00	rec	12.66	13.10
1	2	ءَايَٰتُ	آيَاتُ	0.80	1.00	rec	13.24	14.18
1	3	ٱلْكِتَٰبِۗ	الْكِتَابِ	1.00	0.99	rec	14.22	15.20
1	4	وَٱلَّذِىٓ	وَالَّذِي	0.80	1.00	rec	15.32	15.96
1	5	أُنزِلَ	أُنْزِلَ	1.00	1.00	rec	16.50	17.34
1	6	إِلَيْكَ	إِلَيْكَ	1.00	1.00	rec	17.48	18.08
1	7	مِن	مِنْ	1.00	1.00	rec	18.16	18.38
1	8	رَّبِّكَ	رَبِّكَ	1.00	1.00	rec	18.46	19.04
1	9	ٱلْحَقُّ	الْحَقِّ	1.00	0.97	rec	19.08	19.56
1	10	وَلَٰكِنَّ	وَلَـٰكِنَّ	1.00	1.00	rec	20.88	22.50
1	11	أَكْثَرَ	أَكْثَرَ	1.00	0.97	rec	22.60	23.18
1	12	ٱلنَّاسِ	النَّاسِ	1.00	0.86	rec	23.22	24.22
1	13	لَا	لَا	1.00	1.00	rec	24.34	24.46
1	14	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	1.00	rec	24.76	26.32
2	0	ٱللَّهُ	اللَّهُ	1.00	0.99	rec	27.34	27.80
2	1	ٱلَّذِى	الَّذِي	0.75	1.00	rec	27.86	28.30
2	2	رَفَعَ	رَفَعَ	1.00	1.00	rec	28.50	28.92
2	3	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	1.00	1.00	rec	28.98	30.30
2	4	بِغَيْرِ	بِغَيْرِ	1.00	1.00	rec	30.42	31.04
2	5	عَمَدٍۢ	عَمَدٍ	1.00	1.00	rec	31.16	31.68
2	6	تَرَوْنَهَاۖ	تَرَوْنَهَا	1.00	1.00	rec	32.32	33.18
2	7	ثُمَّ	ثُمَّ	1.00	1.00	rec	33.56	34.52
2	8	ٱسْتَوَىٰ	اسْتَوَىٰ	1.00	1.00	rec	34.56	35.10
2	9	عَلَى	عَلَى	1.00	1.00	rec	35.40	35.64
2	10	ٱلْعَرْشِۖ	الْعَرْشِ	1.00	1.00	rec	35.68	36.36
2	11	وَسَخَّرَ	وَسَخَّرَ	1.00	1.00	rec	37.28	37.92
2	12	ٱلشَّمْسَ	الشَّمْسَ	1.00	1.00	rec	37.98	38.56
2	13	وَٱلْقَمَرَۖ	وَالْقَمَرَ	1.00	1.00	rec	38.66	39.52
2	14	كُلٌّۭ	كُلٌّ	1.00	1.00	rec	39.70	40.08
2	15	يَجْرِى	يَجْرِي	0.75	0.98	rec	40.76	41.18
2	16	لِأَجَلٍۢ	بِأَجَلٍ	0.75	0.95	rec	41.60	42.24
2	17	مُّسَمًّۭىۚ	مُسَمًّى	1.00	1.00	rec	43.06	44.26
2	18	يُدَبِّرُ	أُدَبِّرُ	0.75	0.93	rec	45.42	46.00
