group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.29
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.29	0.58
isti	2	مِنَ		0.00	0.00	spread	0.58	0.88
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.88	1.17
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.17	1.46
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.46	1.72
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.74	2.20
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.24	3.40
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	3.44	4.74
1	0	أَلَمْ	أَلَمْ	1.00	1.00	rec	5.48	5.96
1	1	نَشْرَحْ	نَشْرَحْ	1.00	1.00	rec	6.02	6.68
1	2	لَكَ	لَكَ	1.00	0.99	rec	6.74	7.04
1	3	صَدْرَكَ	صَدْرَكَ	1.00	1.00	rec	7.20	7.88
2	0	وَوَضَعْنَا	وَوَضَعْنَا	1.00	1.00	rec	8.54	9.36
2	1	عَنكَ	عَنْكَ	1.00	1.00	rec	9.60	10.58
2	2	وِزْرَكَ	وِزْرَكَ	1.00	1.00	rec	10.68	11.30
3	0	ٱلَّذِىٓ	الَّذِي	1.00	0.97	rec	11.36	11.84
3	1	أَنقَضَ	أَنْقَضَ	1.00	1.00	rec	12.28	13.58
3	2	ظَهْرَكَ	ظَهْرَكَ	1.00	1.00	rec	13.70	14.40
4	0	وَرَفَعْنَا	وَرَفَعْنَا	1.00	1.00	rec	14.48	15.42
4	1	لَكَ	لَكَ	1.00	0.89	rec	15.84	16.14
4	2	ذِكْرَكَ	ذِكْرَكَ	1.00	0.97	rec	16.30	16.98
5	0	فَإِنَّ	فَإِنَ	1.00	0.79	rec	17.62	18.72
5	1	مَعَ	الْعُسْرِ⌐	0.71	1.00	rec	19.18	19.36
5	2	ٱلْعُسْرِ	الْعُسْرِ¬	0.71	1.00	rec	19.36	19.82
5	3	يُسْرًا	يُسْرًا	1.00	1.00	rec	19.96	20.42
6	0	إِنَّ	إِنَّ	1.00	0.99	rec	20.72	21.66
6	1	مَعَ		0.00	0.00	spread	21.66	21.72
6	2	ٱلْعُسْرِ		0.00	0.00	spread	21.72	21.78
6	3	يُسْرًۭا	مَعفَإِذَا⌐	0.50	0.83	rec	21.78	23.39
7	0	فَإِذَا	مَعفَإِذَا¬	0.50	0.83	rec	23.39	25.00
7	1	فَرَغْتَ	فَرَغْتَ	1.00	0.99	rec	25.32	26.00
7	2	فَٱنصَبْ	فَانْصَبْ	1.00	1.00	rec	26.20	27.52
8	0	وَإِلَىٰ	وَإِلَىٰ	1.00	0.92	rec	27.62	28.22
8	1	رَبِّكَ	رَبِّكَ	1.00	0.99	rec	28.58	29.26
8	2	فَٱرْغَب	فَارْغَبْ	1.00	0.99	rec	29.46	30.34
