group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.30
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.30	0.61
isti	2	مِنَ		0.00	0.00	spread	0.61	0.91
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.91	1.22
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.22	1.52
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.52	1.86
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.92	2.56
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.62	3.76
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.99	rec	3.80	5.34
1	0	حۭمٓۚ	حم	1.00	1.00	rec	6.66	7.34
1	1	تَنزِيلٌۭ	تَنْزِيلٌ	1.00	1.00	rec	11.34	12.42
1	2	مِّنَ	مِنَ	1.00	1.00	rec	13.06	13.30
1	3	ٱلرَّحْمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	13.34	14.38
1	4	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	14.42	16.12
2	0	كِتَٰبٌۭ	كِتَابٌ	1.00	1.00	rec	16.94	17.52
2	1	فُصِّلَتْ	فُصِّلَتْ	1.00	1.00	rec	18.44	19.22
2	2	ءَايَٰتُهُۥ	آيَاتُهُ	0.71	1.00	rec	19.30	20.38
2	3	قُرْءَانًا	قُرْآنًا	0.83	1.00	rec	20.78	21.68
2	4	عَرَبِيًّۭا	عَرَبِيًّا	1.00	1.00	rec	21.96	22.84
2	5	لِّقَوْمٍۢ	لِقَوْمٍ	1.00	1.00	rec	23.10	23.78
2	6	يَعْلَمُونَ	يَعْلَمُونَ	1.00	1.00	rec	24.60	26.44
3	0	بَشِيرًۭا	بَشِيرًا	1.00	1.00	rec	27.40	28.08
3	1	وَنَذِيرًۭا	وَنَذِيرًا	1.00	1.00	rec	28.78	29.74
3	2	فَأَعْرَضَ	فَأَعْرَضَ	1.00	1.00	rec	31.10	32.02
3	3	أَكْثَرُهُمْ	أَكْثَرُهُمْ	1.00	1.00	rec	32.20	33.32
3	4	فَهُمْ	فَهُمْ	1.00	1.00	rec	33.44	33.98
3	5	لَا	لَا	1.00	1.00	rec	34.08	34.20
