group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	forced	0.00	0.14
isti	1	بِٱللَّهِ		0.00	0.00	forced	1.16	1.36
isti	2	مِنَ		0.00	0.00	forced	1.38	1.46
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	forced	1.48	1.82
isti	4	ٱلرَّجِيمِ		0.00	0.00	forced	1.84	2.12
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	2.22	2.46
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	2.50	2.98
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.95	rec	3.02	4.16
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	4.18	5.88
1	0	الٓمٓۚ	الم	1.00	1.00	rec	7.74	12.40
1	1	غُلِبَتِ	عُلِبَتِ	0.75	0.95	rec	16.76	17.48
1	2	ٱلرُّومُ	الرُّومُ	1.00	1.00	rec	17.54	18.24
2	0	فِىٓ	فِي	0.50	1.00	rec	18.52	18.66
2	1	أَدْنَى	أَبْنَى	0.75	0.99	rec	19.18	19.62
2	2	ٱلْأَرْضِ	الْأَرْضِ	1.00	0.96	rec	19.66	20.40
2	3	وَهُم	وَهُمْ	1.00	1.00	rec	20.52	21.48
2	4	مِّنۢ	مِنْ	1.00	1.00	rec	21.54	22.18
2	5	بَعْدِ	بَعْدِ	1.00	1.00	rec	22.24	22.72
2	6	غَلَبِهِمْ	غَلَبِهِمْ	1.00	0.99	rec	22.88	23.90
2	7	سَيَغْلِبُونَ	سَيَغْلِبُونَ	1.00	1.00	rec	24.04	26.26
3	0	فِى	فِي	0.50	1.00	rec	27.58	27.72
3	1	بِضْعِ	بِضْعِ	1.00	1.00	rec	28.10	28.62
3	2	سِنِينَۗ	سِنِينَ	1.00	1.00	rec	28.82	30.18
3	3	لِلَّهِ	لِلَّهِ	1.00	1.00	rec	31.62	32.16
3	4	ٱلْأَمْرُ	الْأَمْرُ	1.00	1.00	rec	32.20	32.74
3	5	مِن	مِنْ	1.00	1.00	rec	32.92	33.64
3	6	قَبْلُ	قَبْلُ	1.00	1.00	rec	33.74	34.18
3	7	وَمِنۢ	وَمِنْ	1.00	1.00	rec	34.28	35.36
3	8	بَعْدُۚ	بَعْدِ	1.00	0.99	rec	35.44	35.84
3	9	وَيَوْمَئِذٍۢ	وَيَوْمَئِذٍ	1.00	1.00	rec	37.30	38.34
3	10	يَفْرَحُ	يَفْرَحُ	1.00	1.00	rec	39.26	39.94
3	11	ٱلْمُؤْمِنُونَ	الْمُؤْمِنُونَ	1.00	1.00	rec	40.04	41.32
4	0	بِنَصْرِ	بِنَصْرِ	1.00	1.00	rec	41.46	42.10
4	1	ٱللَّهِۚ	اللَّهِ	1.00	0.95	rec	42.16	43.60
4	2	يَنصُرُ	يَنْصُرُ	1.00	1.00	rec	44.74	45.94
4	3	مَن	مَنْ	1.00	1.00	rec	46.14	46.78
4	4	يَشَآءُۖ	يَشَاءُ	1.00	1.00	rec	46.82	48.82
4	5	وَهُوَ	وَهْوَ	1.00	0.98	rec	48.94	49.38
4	6	ٱلْعَزِيزُ	الْعَزِيزُ	1.00	1.00	rec	49.42	50.40
4	7	ٱلرَّحِيمُ	الرَّحِيمُ	1.00	1.00	rec	50.46	52.12
5	0	وَعْدَ	وَعْدَ	1.00	1.00	rec	53.24	53.54
5	1	ٱللَّهِۖ	اللَّهِ	1.00	1.00	rec	53.58	54.26
5	2	لَا	لَا	1.00	1.00	rec	54.44	54.56
5	3	يُخْلِفُ	يُخْلِفُ	1.00	1.00	rec	54.84	55.46
5	4	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	55.54	56.30
5	5	وَعْدَهُۥ	وَعْدَهُ	0.80	1.00	rec	56.44	57.08
5	6	وَلَٰكِنَّ	وَلَـٰكِنَّ	1.00	1.00	rec	58.12	59.76
5	7	أَكْثَرَ	أَكْثَرَ	1.00	1.00	rec	59.88	60.48
5	8	ٱلنَّاسِ	النَّاسِ	1.00	1.00	rec	60.54	61.78
5	9	لَا	لَا	1.00	1.00	rec	61.92	62.04
5	10	يَعْلَمُونَ	يَعْلَمُونَ	1.00	1.00	rec	62.38	64.18
6	0	يَعْلَمُونَ	يَعْلَمُونَ	1.00	1.00	rec	65.96	66.78
6	1	ظَٰهِرًۭا	ظَاهِرًا	1.00	1.00	rec	66.96	67.80
6	2	مِّنَ	مِنَ	1.00	1.00	rec	68.50	68.72
6	3	ٱلْحَيَوٰةِ	الْحَيَاةِ	0.86	1.00	rec	68.76	69.74
6	4	ٱلدُّنْيَا	الدُّنْيَا	1.00	1.00	rec	69.78	70.72
6	5	وَهُمْ	وَهُمْ	1.00	1.00	rec	72.26	72.68
6	6	عَنِ	عَنِ	1.00	1.00	rec	72.74	72.98
6	7	ٱلْءَاخِرَةِ	الْآخِرَةِ	0.86	1.00	rec	73.02	74.28
6	8	هُمْ	هُمْ	1.00	1.00	rec	74.44	74.74
6	9	غَٰفِلُونَ	غَافِلُونَ	1.00	1.00	rec	74.88	76.88
7	0	أَوَلَمْ	أَوَلَمْ	1.00	1.00	rec	78.32	78.96
7	1	يَتَفَكَّرُوا۟	يَتَفَكَّرُوا	1.00	0.95	rec	79.06	80.20
7	2	فِىٓ	فِي	0.50	1.00	rec	80.64	80.78
7	3	أَنفُسِهِمۗ	أَنْفُسِهِمْ	1.00	1.00	rec	81.56	83.74
7	4	مَّا	مَا	1.00	1.00	rec	84.64	84.76
7	5	خَلَقَ	خَلَقَ	1.00	1.00	rec	85.10	85.62
7	6	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	85.68	86.40
7	7	ٱلسَّمَٰوَٰتِ	السَّمَاوَاتِ	1.00	0.98	rec	86.46	87.74
7	8	وَٱلْأَرْضَ	وَالْأَرْضَ	1.00	1.00	rec	87.86	88.70
7	9	وَمَا	وَمَا	1.00	1.00	rec	88.84	89.18
7	10	بَيْنَهُمَآ	بَيْنَهُمَا	1.00	1.00	rec	89.52	90.44
7	11	إِلَّا	إِلَّا	1.00	1.00	rec	91.12	91.62
7	12	بِٱلْحَقِّ	بِالْحَقِّ+قِ	0.83	0.90	rec	92.00	92.90
7	13	وَأَجَلٍۢ	وَأَجَلٍ	1.00	0.99	rec	93.04	93.70
7	14	مُّسَمًّۭىۗ	مُسَمَّىٰ	0.80	0.92	rec	94.38	95.92
7	15	وَإِنَّ	وَإِنَّ	1.00	1.00	rec	97.66	98.72
7	16	كَثِيرًۭا	كَثِيرًا	1.00	1.00	rec	98.92	99.74
7	17	مِّنَ	مِنَ	1.00	1.00	rec	100.36	100.64
7	18	ٱلنَّاسِ	النَّاسِ	1.00	1.00	rec	100.68	101.90
7	19	بِلِقَآئِ	بِلِقَاءِ	0.80	0.93	rec	102.02	104.14
