group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.47
isti	2	مِنَ		0.00	0.00	spread	0.47	0.71
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.71	0.94
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.94	1.18
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.18	1.44
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.48	1.96
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.00	2.94
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	2.98	4.76
1	0	الٓمٓۚ	ال+م	1.00	1.00	rec	6.32	10.76
1	1	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	14.04	14.68
1	2	لَآ	لَا	1.00	1.00	rec	14.84	14.94
1	3	إِلَٰهَ	إِلَـٰهَ	1.00	1.00	rec	15.28	15.88
1	4	إِلَّا	إِلَّا	1.00	0.94	rec	16.02	16.48
1	5	هُوَ	هُوَ	1.00	1.00	rec	16.78	17.02
1	6	ٱلْحَىُّ	الْحَيُّ	0.75	1.00	rec	17.06	17.78
1	7	ٱلْقَيُّومُ	الْقَيُّومُ	1.00	1.00	rec	17.82	19.56
2	0	نَزَّلَ	نَزَّلَ	1.00	1.00	rec	20.44	21.04
2	1	عَلَيْكَ	عَلَيْكَ	1.00	1.00	rec	21.18	21.90
2	2	ٱلْكِتَٰبَ	الْكِتَابَ	1.00	1.00	rec	21.96	23.04
2	3	بِٱلْحَقِّ	بِالْحَقِ+قِ	0.83	0.96	rec	23.18	24.04
2	4	مُصَدِّقًۭا	مُصَدِّقًا	1.00	1.00	rec	24.18	25.14
2	5	لِّمَا	مَا	0.67	1.00	rec	25.60	25.72
2	6	بَيْنَ	بَيْنَ	1.00	1.00	rec	25.98	26.42
2	7	يَدَيْهِ	يَدَيْهِ	1.00	1.00	rec	26.54	27.20
