group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.34
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.34	0.69
isti	2	مِنَ		0.00	0.00	spread	0.69	1.03
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	1.03	1.38
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	1.38	1.72
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.72	1.96
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.98	2.40
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	2.42	3.54
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.99	rec	3.58	4.70
1	0	لَآ	لَا	1.00	0.99	rec	5.84	5.94
1	1	أُقْسِمُ	أُقْسِمُ	1.00	1.00	rec	6.40	7.14
1	2	بِيَوْمِ	بِيَوْمِ	1.00	1.00	rec	7.30	7.82
1	3	ٱلْقِيَٰمَةِ	الْقِيَامَةِ	1.00	1.00	rec	7.88	9.00
2	0	وَلَآ	وَلَا	1.00	1.00	rec	10.02	10.32
2	1	أُقْسِمُ	أُقْسِمُ	1.00	1.00	rec	10.68	11.42
2	2	بِٱلنَّفْسِ	بِالنَّفْسِ	1.00	1.00	rec	11.58	12.92
2	3	ٱللَّوَّامَةِ	اللَّوَّامَةِ	1.00	1.00	rec	12.98	14.36
3	0	أَيَحْسَبُ	أَيَحْسِبُ	1.00	1.00	rec	15.52	16.22
3	1	ٱلْإِنسَٰنُ	الْإِنْسَانُ	1.00	0.99	rec	16.28	17.84
3	2	أَلَّن	أَلَّنْ	1.00	0.99	rec	17.98	19.22
3	3	نَّجْمَعَ	نَدْمَعَ	0.75	0.94	rec	19.26	19.96
3	4	عِظَامَهُۥ	عِظَامَهُ	1.00	0.99	rec	20.10	21.08
4	0	بَلَىٰ	بَلَىٰ	1.00	1.00	rec	22.10	22.40
4	1	قَٰدِرِينَ	قَادِرِينَ	1.00	1.00	rec	22.76	23.84
