group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.23
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.23	0.46
isti	2	مِنَ		0.00	0.00	spread	0.46	0.70
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.70	0.93
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.93	1.16
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.16	1.42
header	1	ٱللَّهِ	اللَّهِ	1.00	0.95	rec	1.44	1.86
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	0.99	rec	1.90	2.86
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	2.90	4.52
1	0	قَدْ	قَدْ	1.00	1.00	rec	5.36	5.60
1	1	أَفْلَحَ	أَفْلَحَ	1.00	1.00	rec	5.70	6.28
1	2	ٱلْمُؤْمِنُونَ	الْمُؤْمِنُونَ	1.00	0.99	rec	6.34	8.22
2	0	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	9.38	10.00
2	1	هُمْ	هُمْ	1.00	1.00	rec	10.12	10.40
2	2	فِى	فِي	1.00	1.00	rec	10.52	10.66
2	3	صَلَاتِهِمْ	صَلَاتِهِمْ	1.00	1.00	rec	10.88	11.92
2	4	خَٰشِعُونَ	خَاشِعُونَ	1.00	1.00	rec	12.06	13.94
3	0	وَٱلَّذِينَ	وَالَّذِينَ	1.00	1.00	rec	15.02	15.74
3	1	هُمْ	هُمْ	1.00	1.00	rec	15.86	16.12
3	2	عَنِ	عَنِ	1.00	1.00	rec	16.20	16.44
3	3	ٱللَّغْوِ	اللَّغْوِ	1.00	1.00	rec	16.50	17.18
3	4	مُعْرِضُونَ	مُعْرِضُونَ	1.00	1.00	rec	17.32	19.06
4	0	وَٱلَّذِينَ	وَالَّذِينَ	1.00	0.96	rec	20.38	21.12
4	1	هُمْ	هُمْ	1.00	1.00	rec	21.24	21.48
4	2	لِلزَّكَوٰةِ	لِلزَّكَاةِ	0.86	1.00	rec	21.54	22.56
4	3	فَٰعِلُونَ	فَاعِلُونَ	1.00	1.00	rec	22.70	24.38
5	0	وَٱلَّذِينَ	وَالَّذِينَ	1.00	1.00	rec	25.72	26.48
5	1	هُمْ	هُمْ	1.00	1.00	rec	26.62	26.90
5	2	لِفُرُوجِهِمْ	لِفُرُوجِهِمْ	1.00	1.00	rec	26.98	28.28
5	3	حَٰفِظُونَ	حَافِظُونَ	1.00	1.00	rec	28.42	30.18
6	0	إِلَّا	إِلَّا	1.00	0.99	rec	31.50	31.82
6	1	عَلَىٰٓ	عَلَىٰ	1.00	1.00	rec	31.94	32.24
6	2	أَزْوَٰجِهِمْ	أَزْوَاجِهِمْ	1.00	1.00	rec	32.62	34.02
6	3	أَوْ	أَوْ	1.00	1.00	rec	34.12	34.36
6	4	مَا	مَا	1.00	1.00	rec	34.46	34.60
