group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.24
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.24	0.47
isti	2	مِنَ		0.00	0.00	spread	0.47	0.71
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.71	0.94
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.94	1.18
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.18	1.44
header	1	ٱللَّهِ	اللَّهِ	1.00	0.99	rec	1.48	2.00
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	2.06	3.10
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.98	rec	3.14	4.94
1	0	الٓرۚ	الر	1.00	0.99	rec	6.06	9.36
1	1	كِتَٰبٌ	كِتَابٌ	1.00	1.00	rec	10.98	11.42
1	2	أَنزَلْنَٰهُ	أَنْزَلْنَاهُ	1.00	1.00	rec	11.66	13.26
1	3	إِلَيْكَ	إِلَيْكَ	1.00	1.00	rec	13.42	14.08
1	4	لِتُخْرِجَ	لِتُخْرِجَ	1.00	0.99	rec	14.18	15.02
1	5	ٱلنَّاسَ	النَّاسَ	1.00	1.00	rec	15.08	16.10
1	6	مِنَ	مِنَ	1.00	1.00	rec	16.20	16.44
1	7	ٱلظُّلُمَٰتِ	الظُّلُمَاتِ	1.00	1.00	rec	16.50	17.70
1	8	إِلَى	إِلَى	1.00	1.00	rec	17.84	18.10
1	9	ٱلنُّورِ	النُّورِ	1.00	1.00	rec	18.14	19.04
2	0	بِإِذْنِ	بِإِذْنِ	1.00	1.00	rec	19.22	19.88
2	1	رَبِّهِمْ	رَبِّهِمْ	1.00	1.00	rec	20.00	20.90
2	2	إِلَىٰ	إِلَىٰ	1.00	1.00	rec	29.08	29.38
2	3	صِرَٰطِ	صِرَاطِ	1.00	1.00	rec	29.64	30.30
2	4	ٱلْعَزِيزِ	الْعَزِيزِ	1.00	1.00	rec	30.34	31.38
2	5	ٱلْحَمِيدِ	الْحَمِيدِ	1.00	1.00	rec	31.44	32.94
