group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	forced	0.00	0.68
isti	1	بِٱللَّهِ		0.00	0.00	forced	0.70	0.92
isti	2	مِنَ		0.00	0.00	forced	1.16	1.24
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	forced	1.26	1.50
isti	4	ٱلرَّجِيمِ		0.00	0.00	forced	1.52	1.72
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	2.22	2.62
header	1	ٱللَّهِ	اللَّهِ	1.00	0.98	rec	2.66	3.42
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	3.48	4.62
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	1.00	rec	4.68	6.54
1	0	يَٰٓأَيُّهَا	يَا+أَيُّهَا	1.00	1.00	rec	7.82	9.22
1	1	ٱلنَّبِىُّ	النَّبِيُّ	1.00	1.00	rec	9.28	10.80
1	2	لِمَ	لِمَ	1.00	1.00	rec	10.96	11.28
1	3	تُحَرِّمُ	تُحَرِّمُ	1.00	0.87	rec	11.46	12.44
1	4	مَآ	مَا	1.00	1.00	rec	12.70	12.82
1	5	أَحَلَّ	أَحَلَّ	1.00	1.00	rec	13.18	13.96
1	6	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	14.02	14.82
1	7	لَكَۖ	لَكَ	1.00	1.00	rec	14.96	15.28
1	8	تَبْتَغِى	تَبْتَغِي	1.00	1.00	rec	15.44	16.18
1	9	مَرْضَاتَ	مَرْضَاتَ	1.00	0.98	rec	16.50	17.52
1	10	أَزْوَٰجِكَۚ	أَزْوَاجِكَ	1.00	1.00	rec	17.66	18.98
1	11	وَٱللَّهُ	وَاللَّهُ	1.00	1.00	rec	19.70	20.42
1	12	غَفُورٌۭ	غَفُورٌ	1.00	1.00	rec	20.56	21.34
1	13	رَّحِيمٌۭ	رَحِيمٌ	1.00	1.00	rec	21.64	23.14
2	0	قَدْ	قَدْ	1.00	1.00	rec	23.92	24.18
2	1	فَرَضَ	فَرَضَ	1.00	0.97	rec	24.32	24.80
2	2	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	24.86	25.70
2	3	لَكُمْ	لَكُمْ	1.00	1.00	rec	25.84	26.38
2	4	تَحِلَّةَ	تَحِلَّةَ	1.00	1.00	rec	26.50	27.40
2	5	أَيْمَٰنِكُمْۚ	أَيْمَانِكُمْ	1.00	1.00	rec	27.56	29.22
2	6	وَٱللَّهُ	وَاللَّهُ	1.00	1.00	rec	29.86	30.42
2	7	مَوْلَىٰكُمْۖ	مَوْلَاكُمْ	0.86	0.98	rec	30.54	31.78
2	8	وَهُوَ	وَهُوَ	1.00	0.99	rec	31.90	32.30
2	9	ٱلْعَلِيمُ	الْعَلِيمُ	1.00	1.00	rec	32.34	33.36
2	10	ٱلْحَكِيمُ	الْحَكِيمُ	1.00	1.00	rec	33.44	35.24
3	0	وَإِذْ	وَإِذْ	1.00	0.94	rec	36.16	36.68
3	1	أَسَرَّ	أَسَرَّا	0.75	0.99	rec	36.76	37.50
3	2	ٱلنَّبِىُّ	النَّبِيُّ	1.00	1.00	rec	37.54	39.22
3	3	إِلَىٰ	إِلَىٰ	1.00	1.00	rec	39.38	39.74
3	4	بَعْضِ	بَعْضِ	1.00	1.00	rec	40.14	40.68
3	5	أَزْوَٰجِهِۦ	أَزْوَاجِهِ	1.00	1.00	rec	40.86	42.20
3	6	حَدِيثًۭا	حَدِيثًا	1.00	1.00	rec	42.50	43.38
3	7	فَلَمَّا	فَلَمَّعَ	0.75	0.92	rec	44.56	46.30
3	8	نَبَّأَتْ	نَبْ+بَأَتْ	0.80	0.86	rec	46.46	47.42
3	9	بِهِۦ	بِهِ	1.00	1.00	rec	47.50	47.82
3	10	وَأَظْهَرَهُ	وَأَظْهَرَهُ	1.00	1.00	rec	48.24	49.42
3	11	ٱللَّهُ	اللَّهُ	1.00	0.97	rec	49.50	50.26
3	12	عَلَيْهِ	عَلَيْهِ	1.00	1.00	rec	50.40	51.16
3	13	عَرَّفَ	عَرَّفَ	1.00	0.94	rec	51.32	52.12
3	14	بَعْضَهُۥ	بَعْضَهُ	1.00	1.00	rec	52.28	52.98
3	15	وَأَعْرَضَ	وَأَعْرَضَ	1.00	1.00	rec	53.30	54.24
3	16	عَنۢ	عَنْ	1.00	1.00	rec	54.38	55.72
3	17	بَعْضٍۢۖ	بَعْضٍ	1.00	1.00	rec	55.78	56.12
3	18	فَلَمَّا	فَلَمَّا	1.00	0.99	rec	57.12	58.42
3	19	نَبَّأَهَا	نَبَّأَهَا	1.00	0.99	rec	58.86	59.76
3	20	بِهِۦ	بِهِ	1.00	1.00	rec	60.18	60.52
3	21	قَالَتْ	قَالَتْ	1.00	1.00	rec	60.92	61.64
3	22	مَنْ	مَنْ	1.00	1.00	rec	61.72	62.04
3	23	أَنۢبَأَكَ	أَنْبَأَكَ	1.00	1.00	rec	62.12	63.88
3	24	هَٰذَاۖ	هَـٰذَا	1.00	1.00	rec	64.04	64.64
3	25	قَالَ	قَالَ	1.00	0.99	rec	65.88	66.50
3	26	نَبَّأَنِىَ	نَبَّأَنِيَ	1.00	1.00	rec	66.66	67.72
3	27	ٱلْعَلِيمُ	الْعَلِيمُ	1.00	0.97	rec	67.76	68.88
3	28	ٱلْخَبِيرُ	الْخَبِيرُ	1.00	1.00	rec	68.96	70.60
4	0	إِن	إِنْ	1.00	0.98	rec	71.22	71.90
4	1	تَتُوبَآ	تَتُوبَا	1.00	1.00	rec	72.04	72.98
4	2	إِلَى	إِلَى	1.00	1.00	rec	73.56	73.86
4	3	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	73.92	74.86
4	4	فَقَدْ	فَقَصَّغَتْ⌐	0.83	0.99	rec	75.08	75.65
4	5	صَغَتْ	فَقَصَّغَتْ¬	0.83	0.99	rec	75.65	76.22
4	6	قُلُوبُكُمَاۖ	قُلُوبُكُمَا	1.00	1.00	rec	76.32	77.76
4	7	وَإِن	وَإِنْ	1.00	1.00	rec	78.96	80.04
4	8	تَظَٰهَرَا	تَظَّاهَرَاٰ	0.86	0.93	rec	80.16	81.38
4	9	عَلَيْهِ	عَلَيْهِ	1.00	1.00	rec	81.64	82.34
4	10	فَإِنَّ	فَإِنَّ	1.00	0.99	rec	82.54	83.56
4	11	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	83.60	84.38
4	12	هُوَ	هُوَ	1.00	1.00	rec	84.54	84.82
4	13	مَوْلَىٰهُ	مَوْلَعهُ	0.67	0.93	rec	84.96	85.88
4	14	وَجِبْرِيلُ	وَجِبرِيلَ	1.00	0.87	rec	86.00	87.70
4	15	وَصَٰلِحُ	وَصَالِحُ	1.00	1.00	rec	93.58	94.70
4	16	ٱلْمُؤْمِنِينَۖ	الْمُؤْمِنِينَ	1.00	1.00	rec	94.78	96.14
4	17	وَٱلْمَلَٰٓئِكَةُ	وَالْمَلَائِكَةُ	1.00	1.00	rec	96.24	99.00
4	18	بَعْدَ	بَعْدَ	1.00	1.00	rec	99.16	99.58
4	19	ذَٰلِكَ	ذَٰلِكَ	1.00	1.00	rec	99.72	100.62
4	20	ظَهِيرٌ	ظَهِيرٌ	1.00	1.00	rec	100.76	102.12
5	0	عَسَىٰ	عَسَىٰ	1.00	1.00	rec	103.28	103.66
5	1	رَبُّهُۥٓ	رَبُّهُ	1.00	1.00	rec	103.92	104.62
5	2	إِن	إِنْ	1.00	1.00	rec	105.16	105.80
5	3	طَلَّقَكُنَّ	طَلَّقَكُنَّ	1.00	1.00	rec	105.92	107.82
5	4	أَن	أَنْ	1.00	1.00	rec	108.02	108.80
5	5	يُبْدِلَهُۥٓ	يُبَدِّلَهُ	1.00	1.00	rec	108.84	109.94
5	6	أَزْوَٰجًا	أَزْوَاجًا	1.00	1.00	rec	110.62	111.68
5	7	خَيْرًۭا	خَيْرًا	1.00	1.00	rec	112.02	112.48
5	8	مِّنكُنَّ	مِنْكُنَّ	1.00	1.00	rec	113.28	115.22
5	9	مُسْلِمَٰتٍۢ	مُسْلِمَاتٍ	1.00	1.00	rec	115.34	117.22
5	10	مُّؤْمِنَٰتٍۢ	مُؤْمِنَاتٍ	1.00	1.00	rec	120.30	121.50
5	11	قَٰنِتَٰتٍۢ	قَانِتَاتٍ	1.00	1.00	rec	122.30	123.60
5	12	تَٰٓئِبَٰتٍ	تَائِبَاتٍ	1.00	1.00	rec	124.56	127.14
5	13	عَٰبِدَٰتٍۢ	عَابِدَاتٍ	1.00	1.00	rec	127.46	128.74
5	14	سَٰٓئِحَٰتٍۢ	سَائِحَاتٍ	1.00	1.00	rec	129.58	132.30
5	15	ثَيِّبَٰتٍۢ	ثَيِّبَاتٍ	1.00	0.99	rec	139.46	140.76
5	16	وَأَبْكَارًۭا	وَأَبْكَارًا	1.00	1.00	rec	141.60	142.94
6	0	يَٰٓأَيُّهَا	يَا+أَيُّهَا	1.00	1.00	rec	144.28	145.44
6	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	145.48	146.30
6	2	ءَامَنُوا۟	آمَنُوا	0.83	0.92	rec	146.42	147.16
6	3	قُوٓا۟	قُوا	1.00	0.98	rec	147.62	147.74
6	4	أَنفُسَكُمْ	أَنْفُسَكُمْ	1.00	1.00	rec	148.38	149.96
6	5	وَأَهْلِيكُمْ	وَأَهْلِيكُمْ	1.00	1.00	rec	150.06	151.72
6	6	نَارًۭا	نَارًا	1.00	1.00	rec	151.80	152.36
6	7	وَقُودُهَا	وَقُودُهَا	1.00	1.00	rec	159.38	160.48
6	8	ٱلنَّاسُ	النَّاسُ	1.00	1.00	rec	160.52	161.74
6	9	وَٱلْحِجَارَةُ	وَالْحِجَارَةُ	1.00	1.00	rec	161.84	163.16
6	10	عَلَيْهَا	عَلَيْهَا	1.00	1.00	rec	164.08	164.86
6	11	مَلَٰٓئِكَةٌ	مَلَائِكَةٌ	1.00	1.00	rec	165.20	167.84
6	12	غِلَاظٌۭ	غِلَاظٌ	1.00	1.00	rec	168.24	168.96
