group	word	mushaf	heard	sim	prob	how	t0	t1
isti	0	أَعُوذُ		0.00	0.00	spread	0.00	0.23
isti	1	بِٱللَّهِ		0.00	0.00	spread	0.23	0.46
isti	2	مِنَ		0.00	0.00	spread	0.46	0.70
isti	3	ٱلشَّيْطَٰنِ		0.00	0.00	spread	0.70	0.93
isti	4	ٱلرَّجِيمِ		0.00	0.00	spread	0.93	1.16
header	0	بِسۡمِ	بِسْمِ	1.00	1.00	rec	1.16	1.42
header	1	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	1.44	1.88
header	2	ٱلرَّحۡمَٰنِ	الرَّحْمَـٰنِ	1.00	1.00	rec	1.90	2.84
header	3	ٱلرَّحِيمِ	الرَّحِيمِ	1.00	0.94	rec	2.88	4.50
1	0	أَلْهَىٰكُمُ	أَلْهَاكُمُ	0.86	1.00	rec	5.72	6.88
1	1	ٱلتَّكَاثُرُ	التَّكَاثُرُ	1.00	0.99	rec	6.96	8.30
2	0	حَتَّىٰ	حَتَّىٰ	1.00	1.00	rec	8.50	9.10
2	1	زُرْتُمُ	زُرْتُمُ	1.00	1.00	rec	9.56	10.28
2	2	ٱلْمَقَابِرَ	الْمَقَابِرَ	1.00	0.98	rec	10.38	11.66
3	0	كَلَّا	كَلَّا	1.00	1.00	rec	12.32	12.80
3	1	سَوْفَ	سَوْفَ	1.00	0.99	rec	13.14	13.62
3	2	تَعْلَمُونَ	تَعْلَمُونَ	1.00	0.97	rec	13.82	14.76
4	0	ثُمَّ	ثُمَّ	1.00	0.98	rec	14.96	15.70
4	1	كَلَّا	كَلَ	0.67	0.74	rec	15.90	16.36
4	2	سَوْفَ		0.00	0.20	forced	16.72	17.22
4	3	تَعْلَمُونَ		0.00	0.11	forced	17.38	19.56
5	0	كَلَّا	لَّا	0.67	0.90	rec	19.80	19.94
5	1	لَوْ	لَوْ	1.00	0.99	rec	20.24	20.46
5	2	تَعْلَمُونَ	تَعْلَمُونَ	1.00	1.00	rec	20.58	21.42
5	3	عِلْمَ	عِلْمَ	1.00	1.00	rec	21.52	21.90
5	4	ٱلْيَقِينِ	الْيَقِينِ	1.00	1.00	rec	21.96	23.56
6	0	لَتَرَوُنَّ	لَتَرَوُنَّ	1.00	1.00	rec	24.06	25.62
6	1	ٱلْجَحِيمَ	الْجَحِيمترَنَّهَا⌐	0.55	0.77	rec	25.66	29.17
7	0	ثُمَّ	الْجَحِيمترَنَّهَا¬	0.55	0.77	rec	29.17	30.34
7	1	لَتَرَوُنَّهَا		0.00	0.00	spread	30.34	30.64
7	2	عَيْنَ	عَيْنَ	1.00	0.84	rec	30.64	31.04
7	3	ٱلْيَقِينِ	الْيَقِيَ	0.83	0.83	rec	31.10	32.90
8	0	ثُمَّ	ثُمَّ	1.00	0.98	rec	33.44	34.34
8	1	لَتُسْـَٔلُنَّ	لَتُسْأَلُنَّ	0.83	0.99	rec	34.46	36.04
8	2	يَوْمَئِذٍ	يَوْمَئِذٍ	1.00	0.99	rec	36.14	36.96
8	3	عَنِ	عَنِ	1.00	0.99	rec	37.28	37.54
8	4	ٱلنَّعِيمِ	النَّعِيمِ	1.00	0.99	rec	37.58	39.78
